"기준년월","발신지(시/도)","발신지(시/군/구)","발신지(읍/면/동)","통화량"
"201401","서울특별시","도봉구","창1동","1384"
"201401","서울특별시","도봉구","창3동","17"
"201401","서울특별시","도봉구","창4동","30"
"201401","서울특별시","도봉구","창5동","9"
"201401","서울특별시","도봉구","창동","25"
"201401","서울특별시","동대문구","답십리4동","6"
"201401","서울특별시","동대문구","답십리동","14"
"201401","서울특별시","동대문구","신설동","29"
"201401","서울특별시","동대문구","용두동","77"
"201401","서울특별시","동대문구","이문1동","5"
"201401","서울특별시","동대문구","이문2동","14"
"201401","서울특별시","동대문구","장안1동","68"
"201401","서울특별시","동대문구","장안2동","42"
"201401","서울특별시","동대문구","장안동","54"
"201401","서울특별시","동대문구","전농2동","8"
"201401","서울특별시","동대문구","전농4동","17"
"201401","서울특별시","동대문구","전농동","28"
"201401","서울특별시","동대문구","제기동","21"
"201401","서울특별시","동대문구","회기동","6"
"201401","서울특별시","동대문구","휘경1동","39"
"201401","서울특별시","동대문구","휘경2동","8"
"201401","서울특별시","동작구","노량진2동","12"
"201401","서울특별시","동작구","노량진동","52"
"201401","서울특별시","동작구","대방동","39"
"201401","서울특별시","동작구","본동","17"
"201401","서울특별시","동작구","사당1동","186"
"201401","서울특별시","동작구","사당2동","43"
"201401","서울특별시","동작구","사당5동","38"
"201401","서울특별시","동작구","사당동","33"
"201401","서울특별시","동작구","상도1동","41"
"201401","서울특별시","동작구","상도5동","11"
"201401","서울특별시","동작구","상도동","50"
"201401","서울특별시","동작구","신대방동","65"
"201401","서울특별시","동작구","흑석1동","48"
"201401","서울특별시","마포구","대흥동","70"
"201401","서울특별시","마포구","동교동","171"
"201401","서울특별시","마포구","마포동","128"
"201401","서울특별시","마포구","망원1동","7"
"201401","서울특별시","마포구","망원2동","34"
"201401","서울특별시","마포구","상수동","36"
"201401","서울특별시","마포구","상암동","80"
"201401","서울특별시","마포구","서교동","182"
"201401","서울특별시","마포구","성산1동","24"
"201401","서울특별시","마포구","성산동","33"
"201401","서울특별시","마포구","신공덕동","93"
"201401","서울특별시","마포구","신수동","27"
"201401","서울특별시","마포구","아현동","27"
"201401","서울특별시","마포구","연남동","19"
"201401","서울특별시","마포구","창전동","22"
"201401","서울특별시","마포구","합정동","107"
"201401","서울특별시","서대문구","남가좌2동","12"
"201401","서울특별시","서대문구","남가좌동","11"
"201401","서울특별시","서대문구","대신동","55"
"201401","서울특별시","서대문구","북가좌1동","6"
"201401","서울특별시","서대문구","북가좌동","33"
"201401","서울특별시","서대문구","북아현1동","20"
"201401","서울특별시","서대문구","북아현동","15"
"201401","서울특별시","서대문구","연희2동","8"
"201401","서울특별시","서대문구","연희3동","5"
"201401","서울특별시","서대문구","연희동","37"
"201401","서울특별시","서대문구","창천동","186"
"201401","서울특별시","서대문구","충정로2가","60"
"201401","서울특별시","서대문구","홍은2동","20"
"201401","서울특별시","서대문구","홍은동","28"
"201401","서울특별시","서대문구","홍제동","47"
"201401","서울특별시","서초구","내곡동","26"
"201401","서울특별시","서초구","반포1동","266"
"201401","서울특별시","서초구","반포4동","187"
"201401","서울특별시","서초구","반포동","95"
"201401","서울특별시","서초구","반포본동","46"
"201401","서울특별시","서초구","방배1동","15"
"201401","서울특별시","서초구","방배4동","66"
"201401","서울특별시","서초구","방배동","70"
"201401","서울특별시","서초구","방배본동","39"
"201401","서울특별시","서초구","서초1동","107"
"201401","서울특별시","서초구","서초2동","200"
"201401","서울특별시","서초구","서초3동","389"
"201401","서울특별시","서초구","서초4동","187"
"201401","서울특별시","서초구","서초동","69"
"201401","서울특별시","서초구","신원동","42"
"201401","서울특별시","서초구","양재1동","104"
"201401","서울특별시","서초구","양재2동","234"
"201401","서울특별시","서초구","양재동","92"
"201401","서울특별시","서초구","우면동","51"
"201401","서울특별시","서초구","잠원동","320"
"201401","서울특별시","성동구","금호동1가","14"
"201401","서울특별시","성동구","금호동4가","41"
"201401","서울특별시","성동구","도선동","61"
"201401","서울특별시","성동구","마장동","35"
"201401","서울특별시","성동구","성수1가2동","26"
"201401","서울특별시","성동구","성수2가3동","72"
"201401","서울특별시","성동구","성수동1가","42"
"201401","서울특별시","성동구","성수동2가","54"
"201401","서울특별시","성동구","송정동","14"
"201401","서울특별시","성동구","옥수동","58"
"201401","서울특별시","성동구","용답동","15"
"201401","서울특별시","성동구","행당동","87"
"201401","서울특별시","성북구","길음2동","37"
"201401","서울특별시","성북구","길음동","15"
"201401","서울특별시","성북구","동선동1가","20"
"201401","서울특별시","성북구","동선동2가","22"
"201401","서울특별시","성북구","동선동5가","16"
"201401","서울특별시","성북구","동소문동1가","10"
"201401","서울특별시","성북구","보문동4가","6"
"201401","서울특별시","성북구","삼선동5가","32"
"201401","서울특별시","성북구","상월곡동","5"
"201401","서울특별시","성북구","석관동","29"
"201401","서울특별시","성북구","성북1동","11"
"201401","서울특별시","성북구","안암동5가","24"
"201401","서울특별시","성북구","장위3동","8"
"201401","서울특별시","성북구","장위동","15"
"201401","서울특별시","성북구","정릉1동","7"
"201401","서울특별시","성북구","정릉2동","43"
"201401","서울특별시","성북구","정릉3동","42"
"201401","서울특별시","성북구","정릉동","12"
"201401","서울특별시","성북구","종암동","8"
"201401","서울특별시","성북구","하월곡동","45"
"201401","서울특별시","송파구","가락2동","42"
"201401","서울특별시","송파구","가락동","140"
"201401","서울특별시","송파구","가락본동","106"
"201401","서울특별시","송파구","거여동","64"
"201401","서울특별시","송파구","마천동","26"
"201401","서울특별시","송파구","문정1동","59"
"201401","서울특별시","송파구","문정2동","23"
"201401","서울특별시","송파구","문정동","374"
"201401","서울특별시","송파구","방이1동","33"
"201401","서울특별시","송파구","방이2동","244"
"201401","서울특별시","송파구","방이동","110"
"201401","서울특별시","송파구","삼전동","41"
"201401","서울특별시","송파구","석촌동","105"
"201401","서울특별시","송파구","송파동","133"
"201401","서울특별시","송파구","신천동","79"
"201401","서울특별시","송파구","오금동","137"
"201401","서울특별시","송파구","잠실1동","10"
"201401","서울특별시","송파구","잠실동","98"
"201401","서울특별시","송파구","잠실본동","192"
"201401","서울특별시","송파구","장지동","49"
"201401","서울특별시","송파구","풍납2동","56"
"201401","서울특별시","양천구","목1동","9"
"201401","서울특별시","양천구","목2동","35"
"201401","서울특별시","양천구","목4동","32"
"201401","서울특별시","양천구","목5동","56"
"201401","서울특별시","양천구","목동","74"
"201401","서울특별시","양천구","신월1동","46"
"201401","서울특별시","양천구","신월5동","42"
"201401","서울특별시","양천구","신월6동","7"
"201401","서울특별시","양천구","신월7동","62"
"201401","서울특별시","양천구","신월동","15"
"201401","서울특별시","양천구","신정3동","45"
"201401","서울특별시","양천구","신정4동","55"
"201401","서울특별시","양천구","신정6동","29"
"201401","서울특별시","양천구","신정7동","6"
"201401","서울특별시","양천구","신정동","43"
"201401","서울특별시","영등포구","당산동1가","8"
"201401","서울특별시","영등포구","당산동2가","44"
"201401","서울특별시","영등포구","당산동3가","23"
"201401","서울특별시","영등포구","당산동4가","67"
"201401","서울특별시","영등포구","당산동6가","46"
"201401","서울특별시","영등포구","대림3동","60"
"201401","서울특별시","영등포구","대림동","16"
"201401","서울특별시","영등포구","문래동2가","55"
"201401","서울특별시","영등포구","문래동6가","31"
"201401","서울특별시","영등포구","신길1동","9"
"201401","서울특별시","영등포구","신길3동","22"
"201401","서울특별시","영등포구","신길4동","13"
"201401","서울특별시","영등포구","신길5동","10"
"201401","서울특별시","영등포구","신길6동","6"
"201401","서울특별시","영등포구","신길7동","11"
"201401","서울특별시","영등포구","신길동","21"
"201401","서울특별시","영등포구","양평동3가","22"
"201401","서울특별시","영등포구","양평동4가","73"
"201401","서울특별시","영등포구","여의도동","450"
"201401","서울특별시","영등포구","영등포동","22"
"201401","서울특별시","영등포구","영등포동3가","122"
"201401","서울특별시","영등포구","영등포동4가","20"
"201401","서울특별시","영등포구","영등포동7가","37"
"201401","서울특별시","영등포구","영등포동8가","23"
"201401","서울특별시","영등포구","영등포본동","22"
"201401","서울특별시","용산구","갈월동","68"
"201401","서울특별시","용산구","동빙고동","112"
"201401","서울특별시","용산구","동자동","96"
"201401","서울특별시","용산구","보광동","18"
"201401","서울특별시","용산구","서계동","14"
"201401","서울특별시","용산구","서빙고동","13"
"201401","서울특별시","용산구","신계동","16"
"201401","서울특별시","용산구","용문동","8"
"201401","서울특별시","용산구","용산동2가","34"
"201401","서울특별시","용산구","용산동6가","20"
"201401","서울특별시","용산구","원효로2가","23"
"201401","서울특별시","용산구","원효로3가","23"
"201401","서울특별시","용산구","청파동3가","11"
"201401","서울특별시","용산구","한강로2가","82"
"201401","서울특별시","용산구","한강로3가","43"
"201401","서울특별시","용산구","한남동","175"
"201401","서울특별시","용산구","후암동","13"
"201401","서울특별시","은평구","갈현1동","61"
"201401","서울특별시","은평구","구산동","14"
"201401","서울특별시","은평구","녹번동","21"
"201401","서울특별시","은평구","대조동","43"
"201401","서울특별시","은평구","불광2동","25"
"201401","서울특별시","은평구","불광3동","7"
"201401","서울특별시","은평구","수색동","23"
"201401","서울특별시","은평구","신사1동","15"
"201401","서울특별시","은평구","신사동","5"
"201401","서울특별시","은평구","역촌2동","22"
"201401","서울특별시","은평구","역촌동","26"
"201401","서울특별시","은평구","응암2동","14"
"201401","서울특별시","은평구","응암3동","12"
"201401","서울특별시","은평구","응암동","17"
"201401","서울특별시","은평구","증산동","9"
"201401","서울특별시","은평구","진관동","26"
"201401","서울특별시","종로구","경운동","29"
"201401","서울특별시","종로구","계동","33"
"201401","서울특별시","종로구","관철동","180"
"201401","서울특별시","종로구","교북동","33"
"201401","서울특별시","종로구","구기동","7"
"201401","서울특별시","종로구","낙원동","44"
"201401","서울특별시","종로구","당주동","81"
"201401","서울특별시","종로구","명륜3가","12"
"201401","서울특별시","종로구","서린동","214"
"201401","서울특별시","종로구","수송동","48"
"201401","서울특별시","종로구","숭인1동","16"
"201401","서울특별시","종로구","숭인동","9"
"201401","서울특별시","종로구","신영동","31"
"201401","서울특별시","종로구","인의동","30"
"201401","서울특별시","종로구","종로2가","8"
"201401","서울특별시","종로구","종로3가","29"
"201401","서울특별시","종로구","종로5가","24"
"201401","서울특별시","종로구","종로6가","7"
"201401","서울특별시","종로구","창신1동","31"
"201401","서울특별시","종로구","충신동","16"
"201401","서울특별시","종로구","통의동","64"
"201401","서울특별시","종로구","평창동","11"
"201401","서울특별시","종로구","혜화동","60"
"201401","서울특별시","중구","광희동1가","38"
"201401","서울특별시","중구","남대문로5가","184"
"201401","서울특별시","중구","남창동","11"
"201401","서울특별시","중구","다동","19"
"201401","서울특별시","중구","명동2가","36"
"201401","서울특별시","중구","무교동","166"
"201401","서울특별시","중구","서소문동","59"
"201401","서울특별시","중구","신당동","85"
"201401","서울특별시","중구","약수동","60"
"201401","서울특별시","중구","을지로1가","9"
"201401","서울특별시","중구","을지로2가","247"
"201401","서울특별시","중구","을지로3가","30"
"201401","서울특별시","중구","을지로5가","18"
"201401","서울특별시","중구","장충동1가","33"
"201401","서울특별시","중구","정동","18"
"201401","서울특별시","중구","주교동","6"
"201401","서울특별시","중구","청구동","7"
"201401","서울특별시","중구","충무로1가","56"
"201401","서울특별시","중구","충무로2가","21"
"201401","서울특별시","중구","태평로2가","96"
"201401","서울특별시","중구","필동2가","100"
"201401","서울특별시","중구","황학동","33"
"201401","서울특별시","중랑구","망우3동","10"
"201401","서울특별시","중랑구","망우동","35"
"201401","서울특별시","중랑구","망우본동","19"
"201401","서울특별시","중랑구","면목2동","27"
"201401","서울특별시","중랑구","면목3.8동","43"
"201401","서울특별시","중랑구","면목4동","10"
"201401","서울특별시","중랑구","면목5동","24"
"201401","서울특별시","중랑구","면목6동","9"
"201401","서울특별시","중랑구","면목8동","9"
"201401","서울특별시","중랑구","면목동","9"
"201401","서울특별시","중랑구","면목본동","17"
"201401","서울특별시","중랑구","묵2동","31"
"201401","서울특별시","중랑구","묵동","9"
"201401","서울특별시","중랑구","상봉1동","23"
"201401","서울특별시","중랑구","상봉2동","11"
"201401","서울특별시","중랑구","상봉동","22"
"201401","서울특별시","중랑구","신내1동","102"
"201401","서울특별시","중랑구","중화1동","21"
"201401","서울특별시","중랑구","중화2동","10"
