1142	쏘울 1.6디젤	기아자동차㈜	경유	1582	1285	자동4	17.5	-	1	154	1,504,131
1141	아반떼 1.6GDI	현대자동차㈜	휘발유	1591	1160	수동6	17.5	-	1	134	1,653,883
1140	투싼 2.0디젤 2WD	현대자동차㈜	경유	1995	1515	수동6	17.4	-	1	155	1,512,776
1139	스포티지 2.0디젤	기아자동차㈜	경유	1995	1515	수동6	17.4	-	1	155	1,512,776
1138	올란도2.0 디젤 MT	한국지엠주식회사	경유	1998	1695	수동6	17.4	-	1	154	1,512,776
1137	i30 1.6GDI ISG(고급형)	현대자동차㈜	휘발유	1591	1210	자동6	17.3	-	1	135	1,673,003
1136	A4 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1585	무단변속	17.3	-	1	156	1,521,520
1135	아베오 1.6 MT	한국지엠주식회사	휘발유	1598	1165	수동5	17.3	-	1	135	1,673,003
1134	코란도C 2.0DI CDPF 2WD 수동 6단 ECO	쌍용자동차㈜	경유	1998	1580	수동6	17.2	-	1	112	1,530,366
1133	BMW X3 xDrive20d	BMW코리아㈜	경유	1995	1735	자동8	17.2	-	1	156	1,530,366
1132	E220 CDI	메르세데스-벤츠코리아(주)	경유	2143	1875	자동7	17.1	-	1	157	1,539,316
1131	CC 2.0 TDI Blue Motion	아우디폭스바겐코리아(주)	경유	1968	1656	자동6	17.1	-	1	157	1,539,316
1130	프라이드 1.4가솔린 5DR	기아자동차㈜	휘발유	1399	1085	수동5	17	-	1	138	1,702,526
1129	Focus 2.0 TDCi	포드세일즈서비스코리아(유)	경유	1997	1535	자동6	17	-	1	113	1,548,371
1128	프라이드 1.6가솔린 4DR	기아자동차㈜	휘발유	1599	1079	수동5	17	-	1	137	1,702,526
1127	스파크 1.0 LPG MT	한국지엠주식회사	LPG	995	925	수동5	17	-	경형	104	969,935
1126	프라이드 1.4가솔린 4DR	기아자동차㈜	휘발유	1399	1070	수동5	17	-	1	138	1,702,526
1125	푸조 508SW 2.0 HDi	한불모터스(주)	경유	1997	1585	자동6	17	-	1	158	1,548,371
1124	포르테쿠페 1.6GDI	기아자동차㈜	휘발유	1591	1166	수동6	17	-	1	138	1,702,526
1123	프라이드 1.6가솔린 5DR	기아자동차㈜	휘발유	1599	1107	수동5	17	-	1	137	1,702,526
1122	Focus 2.0 TDCi	포드세일즈서비스코리아(유)	경유	1997	1535	자동6	17	-	1	113	1,548,371
1121	스파크밴 1.0 DOHC AT	한국지엠주식회사	휘발유	995	910	자동4	17	-	경형	137	1,702,526
1120	스파크 1.0 DOHC AT	한국지엠주식회사	휘발유	995	910	자동4	17	-	경형	137	1,702,526
1119	Focus 2.0 TDCi	포드세일즈서비스코리아(유)	경유	1997	1535	자동6	17	-	1	113	1,548,371
1118	모닝 1.0가솔린 밴(신연비)	기아자동차㈜	휘발유	998	885	수동5	17	-	경형	98	1,702,526
1117	모닝 1.0가솔린(신연비)	기아자동차㈜	휘발유	998	890	수동5	17	-	경형	98	1,702,526
1116	레이 1.0가솔린	기아자동차㈜	휘발유	998	998	자동4	17	-	경형	137	1,702,526
1115	Focus 2.0 TDCi	포드세일즈서비스코리아(유)	경유	1997	1535	자동6	17	-	1	113	1,548,371
1114	푸조 508 2.0 HDi	한불모터스(주)	경유	1997	1550	자동6	17	-	1	158	1,548,371
1113	BMW X3 xDrive30d	BMW코리아㈜	휘발유	2993	1800	자동8	16.9	-	1	159	1,712,601
1112	쏘울 1.6GDI AT ISG(고급형)	기아자동차㈜	휘발유	1591	1190	자동6	16.9	-	1	138	1,712,601
1111	K5 2.0하이브리드(신연비)	기아자동차㈜	휘발유	1999	1570	자동6	16.8	-	1	100	1,722,795
1110	C220 CDI	메르세데스-벤츠코리아(주)	경유	2143	1735	자동7	16.8	-	1	160	1,566,804
1109	스파크밴 1.0 MT	한국지엠주식회사	휘발유	995	895	수동5	16.8	-	경형	99	1,722,795
1108	스파크 1.0 MT	한국지엠주식회사	휘발유	995	895	수동5	16.8	-	경형	99	1,722,795
1107	쏘나타 2.0하이브리드(신연비)	현대자동차㈜	휘발유	1999	1560	자동6	16.8	-	1	100	1,722,795
1106	i30 1.6GDI	현대자동차㈜	휘발유	1591	1180	수동6	16.8	-	1	139	1,722,795
1105	프라이드 1.6GDI	기아자동차㈜	휘발유	1591	1109	자동6	16.7	-	1	140	1,733,111
1104	Golf Cabriolet 2.0 TDI Blue Motion	아우디폭스바겐코리아(주)	경유	1968	1583	자동6	16.7	-	1	116	1,576,186
1103	프라이드 1.6GDI(5DR)	기아자동차㈜	휘발유	1591	1103	자동6	16.7	-	1	140	1,733,111
1102	엑센트 1.6GDI(5DR)	현대자동차㈜	휘발유	1591	1090	자동6	16.7	-	1	140	1,733,111
1101	엑센트 1.6GDI	현대자동차㈜	휘발유	1591	1085	자동6	16.7	-	1	140	1,733,111
1100	Fusion Hybrid	포드세일즈서비스코리아(유)	휘발유	2488	1720	무단변속	16.7	-	1	140	1,733,111
1099	포르테 1.6GDI(5DR)	기아자동차㈜	휘발유	1591	1195	수동6	16.6	-	1	141	1,743,551
1098	벨로스터 1.6GDI	현대자동차㈜	휘발유	1591	1235	자동6	16.6	-	1	141	1,743,551
1097	엑센트 1.6디젤(5DR)_신연비	현대자동차㈜	경유	1582	1170	자동4	16.5	-	1	118	1,595,291
1096	엑센트 1.6디젤_신연비	현대자동차㈜	경유	1582	1165	자동4	16.5	-	1	118	1,595,291
1095	포르테 1.6GDI(4DR)	기아자동차㈜	휘발유	1591	1190	자동6	16.5	-	1	142	1,754,118
1094	아반떼 1.6GDI	현대자동차㈜	휘발유	1591	1190	자동6	16.5	-	1	142	1,754,118
1093	BMW 120d	BMW코리아㈜	경유	1995	1420	자동6	16.5	-	1	163	1,595,291
1092	렉서스 ES300h	한국토요타자동차㈜	휘발유	2494	1685	무단변속	16.4	-	1	103	1,764,814
1091	쏘울 1.6GDI MT	기아자동차㈜	휘발유	1591	1170	수동6	16.4	-	1	143	1,764,814
