"기준년월","발신지(시/도)","발신지(시/군/구)","발신지(읍/면/동)","통화량"
"201402","서울특별시","강서구","과해동","258"
"201402","서울특별시","강서구","내발산동","116"
"201402","서울특별시","강서구","등촌2동","14"
"201402","서울특별시","강서구","등촌3동","10"
"201402","서울특별시","강서구","등촌동","64"
"201402","서울특별시","강서구","방화1동","14"
"201402","서울특별시","강서구","방화2동","137"
"201402","서울특별시","강서구","방화3동","25"
"201402","서울특별시","강서구","방화동","98"
"201402","서울특별시","강서구","염창동","135"
"201402","서울특별시","강서구","외발산동","69"
"201402","서울특별시","강서구","화곡1동","14"
"201402","서울특별시","강서구","화곡2동","19"
"201402","서울특별시","강서구","화곡3동","6"
"201402","서울특별시","강서구","화곡4동","9"
"201402","서울특별시","강서구","화곡6동","84"
"201402","서울특별시","강서구","화곡8동","30"
"201402","서울특별시","강서구","화곡동","95"
"201402","서울특별시","강서구","화곡본동","30"
"201402","서울특별시","관악구","난곡동","19"
"201402","서울특별시","관악구","난향동","5"
"201402","서울특별시","관악구","남현동","56"
"201402","서울특별시","관악구","대학동","34"
"201402","서울특별시","관악구","보라매동","43"
"201402","서울특별시","관악구","봉천2동","16"
"201402","서울특별시","관악구","봉천4동","11"
"201402","서울특별시","관악구","봉천동","119"
"201402","서울특별시","관악구","삼성동","25"
"201402","서울특별시","관악구","서원동","18"
"201402","서울특별시","관악구","신림4동","5"
"201402","서울특별시","관악구","신림동","101"
"201402","서울특별시","관악구","신사동","45"
"201402","서울특별시","관악구","은천동","23"
"201402","서울특별시","관악구","조원동","9"
"201402","서울특별시","관악구","청룡동","11"
"201402","서울특별시","광진구","광장동","45"
"201402","서울특별시","광진구","구의동","102"
"201402","서울특별시","광진구","군자동","39"
"201402","서울특별시","광진구","능동","32"
"201402","서울특별시","광진구","모진동","8"
"201402","서울특별시","광진구","자양3동","58"
"201402","서울특별시","광진구","자양4동","5"
"201402","서울특별시","광진구","자양동","121"
"201402","서울특별시","광진구","중곡1동","22"
"201402","서울특별시","광진구","중곡2동","19"
"201402","서울특별시","광진구","중곡3동","8"
"201402","서울특별시","광진구","중곡동","56"
"201402","서울특별시","광진구","화양동","40"
"201402","서울특별시","구로구","가리봉동","42"
"201402","서울특별시","구로구","개봉3동","28"
"201402","서울특별시","구로구","개봉동","26"
"201402","서울특별시","구로구","개봉본동","42"
"201402","서울특별시","구로구","고척2동","92"
"201402","서울특별시","구로구","고척동","115"
"201402","서울특별시","구로구","구로2동","83"
"201402","서울특별시","구로구","구로3동","68"
"201402","서울특별시","구로구","구로5동","41"
"201402","서울특별시","구로구","구로동","62"
"201402","서울특별시","구로구","구로본동","20"
"201402","서울특별시","구로구","궁동","56"
"201402","서울특별시","구로구","신도림동","60"
"201402","서울특별시","구로구","오류2동","18"
"201402","서울특별시","구로구","오류동","140"
"201402","서울특별시","구로구","온수동","61"
"201402","서울특별시","금천구","가산동","171"
"201402","서울특별시","금천구","독산1동","15"
"201402","서울특별시","금천구","독산4동","11"
"201402","서울특별시","금천구","독산동","29"
"201402","서울특별시","금천구","독산본동","24"
"201402","서울특별시","금천구","시흥2동","23"
"201402","서울특별시","금천구","시흥3동","26"
"201402","서울특별시","금천구","시흥4동","18"
"201402","서울특별시","금천구","시흥동","71"
"201402","서울특별시","노원구","공릉1동","22"
"201402","서울특별시","노원구","공릉2동","23"
"201402","서울특별시","노원구","공릉동","34"
"201402","서울특별시","노원구","상계1동","38"
"201402","서울특별시","노원구","상계2동","31"
"201402","서울특별시","노원구","상계3동","10"
"201402","서울특별시","노원구","상계5동","14"
"201402","서울특별시","노원구","상계6.7동","14"
"201402","서울특별시","노원구","상계동","87"
"201402","서울특별시","노원구","월계1동","20"
"201402","서울특별시","노원구","월계2동","23"
"201402","서울특별시","노원구","월계동","14"
"201402","서울특별시","노원구","중계1동","24"
"201402","서울특별시","노원구","중계동","14"
"201402","서울특별시","노원구","하계동","17"
"201402","서울특별시","도봉구","도봉1동","45"
"201402","서울특별시","도봉구","도봉동","7"
"201402","서울특별시","도봉구","방학1동","6"
"201402","서울특별시","도봉구","방학2동","22"
"201402","서울특별시","도봉구","방학3동","8"
"201402","서울특별시","도봉구","방학동","13"
"201402","서울특별시","도봉구","쌍문1동","16"
"201402","서울특별시","도봉구","쌍문3동","6"
"201402","서울특별시","도봉구","창1동","1738"
"201402","서울특별시","도봉구","창3동","18"
"201402","서울특별시","도봉구","창4동","24"
"201402","서울특별시","도봉구","창5동","13"
"201402","서울특별시","도봉구","창동","14"
"201402","서울특별시","동대문구","답십리4동","7"
"201402","서울특별시","동대문구","답십리동","19"
"201402","서울특별시","동대문구","신설동","34"
"201402","서울특별시","동대문구","용두동","48"
"201402","서울특별시","동대문구","이문2동","8"
"201402","서울특별시","동대문구","장안1동","67"
"201402","서울특별시","동대문구","장안2동","41"
"201402","서울특별시","동대문구","장안동","36"
"201402","서울특별시","동대문구","전농2동","8"
"201402","서울특별시","동대문구","전농4동","7"
"201402","서울특별시","동대문구","전농동","23"
"201402","서울특별시","동대문구","제기동","17"
"201402","서울특별시","동대문구","회기동","5"
"201402","서울특별시","동대문구","휘경1동","26"
"201402","서울특별시","동대문구","휘경2동","8"
"201402","서울특별시","동작구","노량진동","40"
"201402","서울특별시","동작구","대방동","41"
"201402","서울특별시","동작구","동작동","7"
"201402","서울특별시","동작구","본동","20"
"201402","서울특별시","동작구","사당1동","137"
"201402","서울특별시","동작구","사당2동","22"
"201402","서울특별시","동작구","사당5동","30"
"201402","서울특별시","동작구","사당동","30"
"201402","서울특별시","동작구","상도1동","23"
"201402","서울특별시","동작구","상도5동","16"
"201402","서울특별시","동작구","상도동","43"
"201402","서울특별시","동작구","신대방동","56"
"201402","서울특별시","동작구","흑석1동","40"
"201402","서울특별시","마포구","대흥동","65"
"201402","서울특별시","마포구","동교동","148"
"201402","서울특별시","마포구","마포동","121"
"201402","서울특별시","마포구","망원1동","6"
"201402","서울특별시","마포구","망원2동","28"
"201402","서울특별시","마포구","상수동","25"
"201402","서울특별시","마포구","상암동","66"
"201402","서울특별시","마포구","서교동","172"
"201402","서울특별시","마포구","성산1동","30"
"201402","서울특별시","마포구","성산동","31"
"201402","서울특별시","마포구","신공덕동","76"
"201402","서울특별시","마포구","신수동","18"
"201402","서울특별시","마포구","아현동","18"
"201402","서울특별시","마포구","연남동","16"
"201402","서울특별시","마포구","창전동","22"
"201402","서울특별시","마포구","합정동","98"
"201402","서울특별시","서대문구","남가좌2동","9"
"201402","서울특별시","서대문구","남가좌동","17"
"201402","서울특별시","서대문구","대신동","44"
"201402","서울특별시","서대문구","북가좌1동","5"
"201402","서울특별시","서대문구","북가좌동","31"
"201402","서울특별시","서대문구","북아현1동","24"
"201402","서울특별시","서대문구","북아현동","12"
"201402","서울특별시","서대문구","연희2동","5"
"201402","서울특별시","서대문구","연희3동","12"
"201402","서울특별시","서대문구","연희동","43"
"201402","서울특별시","서대문구","창천동","150"
"201402","서울특별시","서대문구","충정로2가","41"
"201402","서울특별시","서대문구","홍은2동","13"
"201402","서울특별시","서대문구","홍은동","40"
"201402","서울특별시","서대문구","홍제동","33"
"201402","서울특별시","서초구","내곡동","15"
"201402","서울특별시","서초구","반포1동","251"
"201402","서울특별시","서초구","반포4동","170"
"201402","서울특별시","서초구","반포동","85"
"201402","서울특별시","서초구","반포본동","45"
"201402","서울특별시","서초구","방배1동","12"
"201402","서울특별시","서초구","방배4동","50"
"201402","서울특별시","서초구","방배동","62"
"201402","서울특별시","서초구","방배본동","42"
"201402","서울특별시","서초구","서초1동","88"
"201402","서울특별시","서초구","서초2동","190"
"201402","서울특별시","서초구","서초3동","329"
"201402","서울특별시","서초구","서초4동","141"
"201402","서울특별시","서초구","서초동","65"
"201402","서울특별시","서초구","신원동","56"
"201402","서울특별시","서초구","양재1동","101"
"201402","서울특별시","서초구","양재2동","197"
"201402","서울특별시","서초구","양재동","84"
"201402","서울특별시","서초구","우면동","44"
"201402","서울특별시","서초구","잠원동","290"
"201402","서울특별시","성동구","금호동1가","18"
"201402","서울특별시","성동구","금호동4가","43"
"201402","서울특별시","성동구","도선동","40"
"201402","서울특별시","성동구","마장동","24"
"201402","서울특별시","성동구","성수1가2동","21"
"201402","서울특별시","성동구","성수2가3동","58"
"201402","서울특별시","성동구","성수동1가","31"
"201402","서울특별시","성동구","성수동2가","41"
"201402","서울특별시","성동구","송정동","8"
"201402","서울특별시","성동구","옥수동","44"
"201402","서울특별시","성동구","용답동","24"
"201402","서울특별시","성동구","행당동","74"
"201402","서울특별시","성북구","길음2동","30"
"201402","서울특별시","성북구","길음동","17"
"201402","서울특별시","성북구","동선동1가","16"
"201402","서울특별시","성북구","동선동2가","15"
"201402","서울특별시","성북구","동선동5가","8"
"201402","서울특별시","성북구","동소문동1가","6"
"201402","서울특별시","성북구","보문동4가","10"
"201402","서울특별시","성북구","삼선동5가","25"
"201402","서울특별시","성북구","석관동","29"
"201402","서울특별시","성북구","성북1동","6"
"201402","서울특별시","성북구","안암동5가","28"
"201402","서울특별시","성북구","장위동","9"
"201402","서울특별시","성북구","정릉1동","12"
"201402","서울특별시","성북구","정릉2동","35"
"201402","서울특별시","성북구","정릉3동","28"
"201402","서울특별시","성북구","정릉동","9"
"201402","서울특별시","성북구","종암동","13"
"201402","서울특별시","성북구","하월곡동","37"
"201402","서울특별시","송파구","가락2동","44"
"201402","서울특별시","송파구","가락동","114"
"201402","서울특별시","송파구","가락본동","83"
"201402","서울특별시","송파구","거여동","52"
"201402","서울특별시","송파구","마천동","26"
"201402","서울특별시","송파구","문정1동","50"
"201402","서울특별시","송파구","문정2동","24"
"201402","서울특별시","송파구","문정동","353"
"201402","서울특별시","송파구","방이1동","17"
"201402","서울특별시","송파구","방이2동","171"
"201402","서울특별시","송파구","방이동","91"
"201402","서울특별시","송파구","삼전동","48"
"201402","서울특별시","송파구","석촌동","89"
"201402","서울특별시","송파구","송파동","84"
"201402","서울특별시","송파구","신천동","64"
"201402","서울특별시","송파구","오금동","96"
"201402","서울특별시","송파구","잠실1동","10"
"201402","서울특별시","송파구","잠실동","89"
"201402","서울특별시","송파구","잠실본동","151"
"201402","서울특별시","송파구","장지동","65"
"201402","서울특별시","송파구","풍납2동","53"
"201402","서울특별시","양천구","목1동","8"
"201402","서울특별시","양천구","목2동","15"
"201402","서울특별시","양천구","목4동","50"
"201402","서울특별시","양천구","목5동","48"
"201402","서울특별시","양천구","목동","92"
"201402","서울특별시","양천구","신월1동","37"
"201402","서울특별시","양천구","신월5동","44"
"201402","서울특별시","양천구","신월6동","16"
"201402","서울특별시","양천구","신월7동","68"
"201402","서울특별시","양천구","신월동","18"
"201402","서울특별시","양천구","신정3동","32"
"201402","서울특별시","양천구","신정4동","61"
"201402","서울특별시","양천구","신정6동","20"
"201402","서울특별시","양천구","신정7동","6"
"201402","서울특별시","양천구","신정동","36"
"201402","서울특별시","영등포구","당산동1가","9"
"201402","서울특별시","영등포구","당산동2가","40"
"201402","서울특별시","영등포구","당산동3가","28"
"201402","서울특별시","영등포구","당산동4가","56"
"201402","서울특별시","영등포구","당산동6가","37"
"201402","서울특별시","영등포구","대림3동","44"
"201402","서울특별시","영등포구","대림동","16"
"201402","서울특별시","영등포구","문래동2가","35"
"201402","서울특별시","영등포구","문래동6가","14"
"201402","서울특별시","영등포구","신길1동","10"
"201402","서울특별시","영등포구","신길3동","13"
"201402","서울특별시","영등포구","신길4동","14"
"201402","서울특별시","영등포구","신길5동","9"
"201402","서울특별시","영등포구","신길6동","6"
"201402","서울특별시","영등포구","신길7동","14"
"201402","서울특별시","영등포구","신길동","27"
"201402","서울특별시","영등포구","양평동3가","12"
"201402","서울특별시","영등포구","양평동4가","61"
"201402","서울특별시","영등포구","여의도동","430"
"201402","서울특별시","영등포구","영등포동","28"
"201402","서울특별시","영등포구","영등포동3가","108"
"201402","서울특별시","영등포구","영등포동4가","31"
"201402","서울특별시","영등포구","영등포동7가","32"
"201402","서울특별시","영등포구","영등포동8가","20"
"201402","서울특별시","영등포구","영등포본동","21"
"201402","서울특별시","용산구","갈월동","55"
"201402","서울특별시","용산구","동빙고동","114"
"201402","서울특별시","용산구","동자동","90"
"201402","서울특별시","용산구","보광동","14"
"201402","서울특별시","용산구","서계동","15"
"201402","서울특별시","용산구","서빙고동","19"
"201402","서울특별시","용산구","신계동","19"
"201402","서울특별시","용산구","용문동","10"
"201402","서울특별시","용산구","용산동2가","36"
"201402","서울특별시","용산구","용산동6가","9"
"201402","서울특별시","용산구","원효로2가","24"
"201402","서울특별시","용산구","원효로3가","20"
"201402","서울특별시","용산구","청파동3가","6"
"201402","서울특별시","용산구","한강로2가","68"
"201402","서울특별시","용산구","한강로3가","32"
"201402","서울특별시","용산구","한남동","154"
"201402","서울특별시","용산구","후암동","19"
"201402","서울특별시","은평구","갈현1동","41"
"201402","서울특별시","은평구","구산동","23"
"201402","서울특별시","은평구","녹번동","19"
"201402","서울특별시","은평구","대조동","43"
"201402","서울특별시","은평구","불광2동","26"
"201402","서울특별시","은평구","불광3동","8"
"201402","서울특별시","은평구","수색동","19"
"201402","서울특별시","은평구","신사1동","17"
"201402","서울특별시","은평구","역촌2동","12"
"201402","서울특별시","은평구","역촌동","16"
"201402","서울특별시","은평구","응암2동","8"
"201402","서울특별시","은평구","응암3동","12"
"201402","서울특별시","은평구","응암동","14"
"201402","서울특별시","은평구","증산동","15"
"201402","서울특별시","은평구","진관동","25"
"201402","서울특별시","종로구","경운동","23"
"201402","서울특별시","종로구","계동","26"
"201402","서울특별시","종로구","관철동","127"
"201402","서울특별시","종로구","교북동","28"
"201402","서울특별시","종로구","구기동","11"
"201402","서울특별시","종로구","낙원동","48"
"201402","서울특별시","종로구","당주동","84"
"201402","서울특별시","종로구","명륜3가","18"
"201402","서울특별시","종로구","서린동","209"
"201402","서울특별시","종로구","수송동","44"
"201402","서울특별시","종로구","숭인1동","12"
"201402","서울특별시","종로구","숭인동","7"
"201402","서울특별시","종로구","신교동","5"
"201402","서울특별시","종로구","신영동","10"
"201402","서울특별시","종로구","인의동","23"
"201402","서울특별시","종로구","종로3가","28"
"201402","서울특별시","종로구","종로5가","17"
"201402","서울특별시","종로구","종로6가","5"
"201402","서울특별시","종로구","창신1동","21"
"201402","서울특별시","종로구","충신동","19"
"201402","서울특별시","종로구","통의동","54"
"201402","서울특별시","종로구","평창동","12"
"201402","서울특별시","종로구","혜화동","59"
"201402","서울특별시","중구","광희동1가","30"
"201402","서울특별시","중구","남대문로5가","142"
"201402","서울특별시","중구","다동","11"
"201402","서울특별시","중구","명동2가","26"
"201402","서울특별시","중구","무교동","139"
"201402","서울특별시","중구","서소문동","77"
"201402","서울특별시","중구","신당동","57"
"201402","서울특별시","중구","약수동","33"
"201402","서울특별시","중구","을지로2가","225"
"201402","서울특별시","중구","을지로3가","35"
"201402","서울특별시","중구","을지로5가","15"
"201402","서울특별시","중구","장충동1가","28"
"201402","서울특별시","중구","정동","14"
"201402","서울특별시","중구","주교동","5"
"201402","서울특별시","중구","청구동","13"
"201402","서울특별시","중구","충무로1가","52"
"201402","서울특별시","중구","충무로2가","21"
"201402","서울특별시","중구","태평로2가","89"
"201402","서울특별시","중구","필동2가","72"
"201402","서울특별시","중구","황학동","26"
"201402","서울특별시","중랑구","망우3동","7"
"201402","서울특별시","중랑구","망우동","31"
"201402","서울특별시","중랑구","망우본동","12"
"201402","서울특별시","중랑구","면목2동","27"
"201402","서울특별시","중랑구","면목3.8동","43"
"201402","서울특별시","중랑구","면목4동","6"
"201402","서울특별시","중랑구","면목5동","16"
"201402","서울특별시","중랑구","면목6동","6"
"201402","서울특별시","중랑구","면목8동","10"
"201402","서울특별시","중랑구","면목동","13"
"201402","서울특별시","중랑구","면목본동","20"
"201402","서울특별시","중랑구","묵2동","14"
"201402","서울특별시","중랑구","묵동","8"
"201402","서울특별시","중랑구","상봉1동","20"
"201402","서울특별시","중랑구","상봉2동","10"
"201402","서울특별시","중랑구","상봉동","25"
"201402","서울특별시","중랑구","신내1동","92"
"201402","서울특별시","중랑구","중화1동","24"
"201402","서울특별시","중랑구","중화2동","14"
