date,interval,time,processes_proc,context-switch,cpu_number_all_iowait,cpu_number_all_system,cpu_number_all_idle,cpu_number_all_user,cpu_number_all_steal,cpu_number_all_nice,cpu_number_0_iowait,cpu_number_0_system,cpu_number_0_idle,cpu_number_0_user,cpu_number_0_steal,cpu_number_0_nice,cpu_number_1_iowait,cpu_number_1_system,cpu_number_1_idle,cpu_number_1_user,cpu_number_1_steal,cpu_number_1_nice,cpu_number_2_iowait,cpu_number_2_system,cpu_number_2_idle,cpu_number_2_user,cpu_number_2_steal,cpu_number_2_nice,cpu_number_3_iowait,cpu_number_3_system,cpu_number_3_idle,cpu_number_3_user,cpu_number_3_steal,cpu_number_3_nice,cpu_number_4_iowait,cpu_number_4_system,cpu_number_4_idle,cpu_number_4_user,cpu_number_4_steal,cpu_number_4_nice,cpu_number_5_iowait,cpu_number_5_system,cpu_number_5_idle,cpu_number_5_user,cpu_number_5_steal,cpu_number_5_nice,cpu_number_6_iowait,cpu_number_6_system,cpu_number_6_idle,cpu_number_6_user,cpu_number_6_steal,cpu_number_6_nice,cpu_number_7_iowait,cpu_number_7_system,cpu_number_7_idle,cpu_number_7_user,cpu_number_7_steal,cpu_number_7_nice,cpu_number_8_iowait,cpu_number_8_system,cpu_number_8_idle,cpu_number_8_user,cpu_number_8_steal,cpu_number_8_nice,cpu_number_9_iowait,cpu_number_9_system,cpu_number_9_idle,cpu_number_9_user,cpu_number_9_steal,cpu_number_9_nice,cpu_number_10_iowait,cpu_number_10_system,cpu_number_10_idle,cpu_number_10_user,cpu_number_10_steal,cpu_number_10_nice,cpu_number_11_iowait,cpu_number_11_system,cpu_number_11_idle,cpu_number_11_user,cpu_number_11_steal,cpu_number_11_nice,cpu_number_12_iowait,cpu_number_12_system,cpu_number_12_idle,cpu_number_12_user,cpu_number_12_steal,cpu_number_12_nice,cpu_number_13_iowait,cpu_number_13_system,cpu_number_13_idle,cpu_number_13_user,cpu_number_13_steal,cpu_number_13_nice,cpu_number_14_iowait,cpu_number_14_system,cpu_number_14_idle,cpu_number_14_user,cpu_number_14_steal,cpu_number_14_nice,cpu_number_15_iowait,cpu_number_15_system,cpu_number_15_idle,cpu_number_15_user,cpu_number_15_steal,cpu_number_15_nice,irq_intr_sum,swap-pages_per_second_pswpin,swap-pages_per_second_pswpout,tps,io-reads_rtps,io-reads_bread,io-writes_wtps,io-writes_bwrtn,tty_line_0_xmtin,tty_line_0_framerr,tty_line_0_prtyerr,tty_line_0_brk,tty_line_0_rcvin,tty_line_0_ovrun,tty_line_1_xmtin,tty_line_1_framerr,tty_line_1_prtyerr,tty_line_1_brk,tty_line_1_rcvin,tty_line_1_ovrun,net-device_iface_lo_net-dev_rxmcst,net-device_iface_lo_net-dev_txbyt,net-device_iface_lo_net-dev_rxpck,net-device_iface_lo_net-dev_txpck,net-device_iface_lo_net-dev_rxbyt,net-device_iface_lo_net-dev_txcmp,net-device_iface_lo_net-dev_rxcmp,net-device_iface_lo_net-edev_txfifo,net-device_iface_lo_net-edev_rxfram,net-device_iface_lo_net-edev_rxdrop,net-device_iface_lo_net-edev_txdrop,net-device_iface_lo_net-edev_rxerr,net-device_iface_lo_net-edev_txerr,net-device_iface_lo_net-edev_coll,net-device_iface_lo_net-edev_txcarr,net-device_iface_lo_net-edev_rxfifo,net-device_iface_eth0_net-dev_rxmcst,net-device_iface_eth0_net-dev_txbyt,net-device_iface_eth0_net-dev_rxpck,net-device_iface_eth0_net-dev_txpck,net-device_iface_eth0_net-dev_rxbyt,net-device_iface_eth0_net-dev_txcmp,net-device_iface_eth0_net-dev_rxcmp,net-device_iface_eth0_net-edev_txfifo,net-device_iface_eth0_net-edev_rxfram,net-device_iface_eth0_net-edev_rxdrop,net-device_iface_eth0_net-edev_txdrop,net-device_iface_eth0_net-edev_rxerr,net-device_iface_eth0_net-edev_txerr,net-device_iface_eth0_net-edev_coll,net-device_iface_eth0_net-edev_txcarr,net-device_iface_eth0_net-edev_rxfifo,net-device_iface_eth1_net-dev_rxmcst,net-device_iface_eth1_net-dev_txbyt,net-device_iface_eth1_net-dev_rxpck,net-device_iface_eth1_net-dev_txpck,net-device_iface_eth1_net-dev_rxbyt,net-device_iface_eth1_net-dev_txcmp,net-device_iface_eth1_net-dev_rxcmp,net-device_iface_eth1_net-edev_txfifo,net-device_iface_eth1_net-edev_rxfram,net-device_iface_eth1_net-edev_rxdrop,net-device_iface_eth1_net-edev_txdrop,net-device_iface_eth1_net-edev_rxerr,net-device_iface_eth1_net-edev_txerr,net-device_iface_eth1_net-edev_coll,net-device_iface_eth1_net-edev_txcarr,net-device_iface_eth1_net-edev_rxfifo,net-device_iface_eth2_net-dev_rxmcst,net-device_iface_eth2_net-dev_txbyt,net-device_iface_eth2_net-dev_rxpck,net-device_iface_eth2_net-dev_txpck,net-device_iface_eth2_net-dev_rxbyt,net-device_iface_eth2_net-dev_txcmp,net-device_iface_eth2_net-dev_rxcmp,net-device_iface_eth2_net-edev_txfifo,net-device_iface_eth2_net-edev_rxfram,net-device_iface_eth2_net-edev_rxdrop,net-device_iface_eth2_net-edev_txdrop,net-device_iface_eth2_net-edev_rxerr,net-device_iface_eth2_net-edev_txerr,net-device_iface_eth2_net-edev_coll,net-device_iface_eth2_net-edev_txcarr,net-device_iface_eth2_net-edev_rxfifo,net-device_iface_eth3_net-dev_rxmcst,net-device_iface_eth3_net-dev_txbyt,net-device_iface_eth3_net-dev_rxpck,net-device_iface_eth3_net-dev_txpck,net-device_iface_eth3_net-dev_rxbyt,net-device_iface_eth3_net-dev_txcmp,net-device_iface_eth3_net-dev_rxcmp,net-device_iface_eth3_net-edev_txfifo,net-device_iface_eth3_net-edev_rxfram,net-device_iface_eth3_net-edev_rxdrop,net-device_iface_eth3_net-edev_txdrop,net-device_iface_eth3_net-edev_rxerr,net-device_iface_eth3_net-edev_txerr,net-device_iface_eth3_net-edev_coll,net-device_iface_eth3_net-edev_txcarr,net-device_iface_eth3_net-edev_rxfifo,net-device_iface_xenbr2_net-dev_rxmcst,net-device_iface_xenbr2_net-dev_txbyt,net-device_iface_xenbr2_net-dev_rxpck,net-device_iface_xenbr2_net-dev_txpck,net-device_iface_xenbr2_net-dev_rxbyt,net-device_iface_xenbr2_net-dev_txcmp,net-device_iface_xenbr2_net-dev_rxcmp,net-device_iface_xenbr2_net-edev_txfifo,net-device_iface_xenbr2_net-edev_rxfram,net-device_iface_xenbr2_net-edev_rxdrop,net-device_iface_xenbr2_net-edev_txdrop,net-device_iface_xenbr2_net-edev_rxerr,net-device_iface_xenbr2_net-edev_txerr,net-device_iface_xenbr2_net-edev_coll,net-device_iface_xenbr2_net-edev_txcarr,net-device_iface_xenbr2_net-edev_rxfifo,net-device_iface_xenbr1_net-dev_rxmcst,net-device_iface_xenbr1_net-dev_txbyt,net-device_iface_xenbr1_net-dev_rxpck,net-device_iface_xenbr1_net-dev_txpck,net-device_iface_xenbr1_net-dev_rxbyt,net-device_iface_xenbr1_net-dev_txcmp,net-device_iface_xenbr1_net-dev_rxcmp,net-device_iface_xenbr1_net-edev_txfifo,net-device_iface_xenbr1_net-edev_rxfram,net-device_iface_xenbr1_net-edev_rxdrop,net-device_iface_xenbr1_net-edev_txdrop,net-device_iface_xenbr1_net-edev_rxerr,net-device_iface_xenbr1_net-edev_txerr,net-device_iface_xenbr1_net-edev_coll,net-device_iface_xenbr1_net-edev_txcarr,net-device_iface_xenbr1_net-edev_rxfifo,net-device_iface_xenbr3_net-dev_rxmcst,net-device_iface_xenbr3_net-dev_txbyt,net-device_iface_xenbr3_net-dev_rxpck,net-device_iface_xenbr3_net-dev_txpck,net-device_iface_xenbr3_net-dev_rxbyt,net-device_iface_xenbr3_net-dev_txcmp,net-device_iface_xenbr3_net-dev_rxcmp,net-device_iface_xenbr3_net-edev_txfifo,net-device_iface_xenbr3_net-edev_rxfram,net-device_iface_xenbr3_net-edev_rxdrop,net-device_iface_xenbr3_net-edev_txdrop,net-device_iface_xenbr3_net-edev_rxerr,net-device_iface_xenbr3_net-edev_txerr,net-device_iface_xenbr3_net-edev_coll,net-device_iface_xenbr3_net-edev_txcarr,net-device_iface_xenbr3_net-edev_rxfifo,net-device_iface_xenbr0_net-dev_rxmcst,net-device_iface_xenbr0_net-dev_txbyt,net-device_iface_xenbr0_net-dev_rxpck,net-device_iface_xenbr0_net-dev_txpck,net-device_iface_xenbr0_net-dev_rxbyt,net-device_iface_xenbr0_net-dev_txcmp,net-device_iface_xenbr0_net-dev_rxcmp,net-device_iface_xenbr0_net-edev_txfifo,net-device_iface_xenbr0_net-edev_rxfram,net-device_iface_xenbr0_net-edev_rxdrop,net-device_iface_xenbr0_net-edev_txdrop,net-device_iface_xenbr0_net-edev_rxerr,net-device_iface_xenbr0_net-edev_txerr,net-device_iface_xenbr0_net-edev_coll,net-device_iface_xenbr0_net-edev_txcarr,net-device_iface_xenbr0_net-edev_rxfifo,net-nfsd_udp,net-nfsd_hit,net-nfsd_swrite,net-nfsd_sread,net-nfsd_scall,net-nfsd_packet,net-nfsd_tcp,net-nfsd_badcall,net-nfsd_saccess,net-nfsd_miss,net-nfsd_sgetatt,net-sock_totsck,net-sock_tcpsck,net-sock_ip-frag,net-sock_udpsck,net-sock_rawsck,paging_majflt,paging_fault,paging_pgpgin,paging_pgpgout,memory_memfree,memory_memused,memory_memused-percent,memory_swpfree,memory_swpused,memory_swpused-percent,memory_swpcad,memory_buffers,memory_cached,memory_frmpg,memory_bufpg,memory_campg,kernel_dentunusd,kernel_file-sz,kernel_inode-sz,kernel_super-sz,kernel_super-sz-percent,kernel_dquot-sz,kernel_dquot-sz-percent,kernel_rtsig-sz,kernel_rtsig-sz-percent,queue_ldavg-1,queue_ldavg-15,queue_runq-sz,queue_plist-sz
2011-08-20,600,00:10:01,6.51,2936.02,1.03,3.99,89.66,4.87,0.45,0.00,1.03,3.99,89.66,4.87,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,777.46,0.00,0.00,161.34,101.10,885.44,60.24,1409.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47490.93,212.28,212.28,47490.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,64126.19,149.42,136.49,25750.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.09,49604.86,350.52,41.66,83542.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,322075.53,125.40,146.70,286079.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,321766.58,124.87,142.02,284257.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,63090.68,148.91,119.66,23644.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388,83,0,10,0,0.00,1413.15,292.92,351.82,131884,637144,82.85,491644,32636,6.22,22900,126152,164512,-1.28,0.28,0.80,29443,2223,15235,0,0.00,0,0.00,0,0.00,0.02,0.31,11,481
2011-08-20,600,00:20:01,8.55,3259.32,2.52,5.09,85.22,6.68,0.49,0.00,2.52,5.09,85.22,6.68,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,899.02,0.00,0.00,247.50,200.15,1756.27,47.36,873.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46078.14,208.65,208.65,46078.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91,63671.83,149.22,135.66,25677.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.07,45985.30,422.43,38.24,94263.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,184295.22,167.28,179.28,561183.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184118.09,166.75,176.59,558775.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41,62499.00,148.54,119.02,23548.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387,84,0,10,0,0.00,1957.61,582.26,217.77,127904,641124,83.37,491644,32636,6.22,22900,126880,167004,-1.66,0.30,1.04,29775,2223,15236,0,0.00,0,0.00,0,0.00,0.71,0.37,16,480
2011-08-20,601,00:30:01,6.51,3002.05,0.97,4.01,89.52,5.02,0.48,0.00,0.97,4.01,89.52,5.02,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,812.00,0.00,0.00,157.86,101.11,906.32,56.75,1354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51916.86,216.49,216.49,51916.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,65800.72,155.04,140.67,26760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,47468.17,411.03,39.27,95651.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,304073.22,122.29,143.78,291113.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,303814.96,121.76,139.86,289335.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,64735.79,154.69,123.40,24602.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388,83,0,10,0,0.00,1417.88,298.05,337.83,127332,641696,83.44,491644,32636,6.22,22900,127556,168868,-0.24,0.28,0.78,30079,2223,15233,0,0.00,0,0.00,0,0.00,0.23,0.35,14,479
2011-08-20,600,00:40:01,8.47,3537.42,1.10,5.16,86.13,7.07,0.54,0.00,1.10,5.16,86.13,7.07,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1065.52,0.00,0.00,347.89,293.14,3709.49,54.75,1058.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45299.44,205.70,205.70,45299.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,63119.51,146.58,134.58,25231.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,48001.81,388.34,38.81,83292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,240109.31,260.75,261.87,1069790.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239933.50,260.22,259.20,1066073.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.34,62049.91,145.77,118.18,23115.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387,82,0,10,0,0.00,1937.96,1070.57,263.99,122016,647012,84.13,491644,32636,6.22,22900,128232,171356,-2.22,0.28,1.04,30405,2223,15236,0,0.00,0,0.00,0,0.00,0.32,0.44,9,480
2011-08-20,600,00:50:01,8.39,3348.95,1.11,5.07,86.57,6.70,0.56,0.00,1.11,5.07,86.57,6.70,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,966.00,0.00,0.00,251.35,191.91,1694.09,59.44,1382.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47602.58,214.81,214.81,47602.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.90,64732.99,152.58,137.91,26318.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.15,63067.60,450.81,51.46,95142.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,315285.43,180.32,200.29,541952.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315019.87,179.79,196.27,539361.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.41,63524.82,151.96,120.91,24155.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393,86,0,10,0,0.00,1926.21,560.19,344.86,109592,659436,85.75,491644,32636,6.22,22900,128880,173796,-5.17,0.27,1.02,30795,2287,15296,0,0.00,0,0.00,0,0.00,1.30,0.44,12,487
2011-08-20,600,01:00:01,6.65,3115.49,0.85,4.04,89.45,5.13,0.53,0.00,0.85,4.04,89.45,5.13,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882.23,0.00,0.00,156.84,109.92,971.51,46.92,999.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47031.23,208.80,208.80,47031.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.87,64616.49,149.74,138.20,25924.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.96,48672.05,557.35,40.27,98496.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,212475.38,111.67,124.68,311293.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212233.39,111.14,121.01,309663.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,63487.91,149.11,121.14,23794.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388,82,0,10,0,0.00,1444.10,320.78,249.20,118200,650828,84.63,491644,32636,6.22,22900,129596,175744,3.59,0.30,0.81,31045,2223,15237,0,0.00,0,0.00,0,0.00,0.12,0.38,14,479
2011-08-20,600,01:10:01,8.52,3390.53,2.00,6.24,84.17,7.10,0.49,0.00,2.00,6.24,84.17,7.10,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1180.23,0.00,0.00,385.95,286.45,32741.56,99.50,16759.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50831.60,214.79,214.79,50831.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,63454.16,148.58,135.12,25398.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.02,49876.07,305.54,41.08,54672.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13472.63,2359933.90,3363737.19,3637237.22,6074338.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.99,2256357.74,3350261.03,3527229.00,238036.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,62381.85,147.98,118.87,23291.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385,82,0,10,0,0.00,1946.43,8328.44,4189.23,113364,655664,85.26,491644,32636,6.22,22900,130280,178288,-2.01,0.28,1.06,31367,2223,15234,0,0.00,0,0.00,0,0.00,0.59,0.50,10,479
