"일자"	"요일"	"시간대"	"업종"	"이용건수"
"20131106"	"수"	"13"	"피자"	"287"
"20131106"	"수"	"14"	"음식점-족발/보쌈전문"	"69"
"20131106"	"수"	"14"	"음식점-중국음식"	"1162"
"20131106"	"수"	"14"	"치킨"	"367"
"20131106"	"수"	"14"	"피자"	"263"
"20131106"	"수"	"15"	"음식점-족발/보쌈전문"	"68"
"20131106"	"수"	"15"	"음식점-중국음식"	"1008"
"20131106"	"수"	"15"	"치킨"	"512"
"20131106"	"수"	"15"	"피자"	"317"
"20131106"	"수"	"16"	"음식점-족발/보쌈전문"	"107"
"20131106"	"수"	"16"	"음식점-중국음식"	"961"
"20131106"	"수"	"16"	"치킨"	"725"
"20131106"	"수"	"16"	"피자"	"328"
"20131106"	"수"	"17"	"음식점-족발/보쌈전문"	"178"
"20131106"	"수"	"17"	"음식점-중국음식"	"1198"
"20131106"	"수"	"17"	"치킨"	"1187"
"20131106"	"수"	"17"	"피자"	"408"
"20131106"	"수"	"18"	"음식점-족발/보쌈전문"	"339"
"20131106"	"수"	"18"	"음식점-중국음식"	"1610"
"20131106"	"수"	"18"	"치킨"	"1997"
"20131106"	"수"	"18"	"피자"	"586"
"20131106"	"수"	"19"	"음식점-족발/보쌈전문"	"421"
"20131106"	"수"	"19"	"음식점-중국음식"	"1524"
"20131106"	"수"	"19"	"치킨"	"2462"
"20131106"	"수"	"19"	"피자"	"569"
"20131106"	"수"	"20"	"음식점-족발/보쌈전문"	"307"
"20131106"	"수"	"20"	"음식점-중국음식"	"943"
"20131106"	"수"	"20"	"치킨"	"2208"
"20131106"	"수"	"20"	"피자"	"522"
"20131106"	"수"	"21"	"음식점-족발/보쌈전문"	"233"
"20131106"	"수"	"21"	"음식점-중국음식"	"322"
"20131106"	"수"	"21"	"치킨"	"2309"
"20131106"	"수"	"21"	"피자"	"494"
"20131106"	"수"	"22"	"음식점-족발/보쌈전문"	"161"
"20131106"	"수"	"22"	"음식점-중국음식"	"187"
"20131106"	"수"	"22"	"치킨"	"2030"
"20131106"	"수"	"22"	"피자"	"327"
"20131106"	"수"	"23"	"음식점-족발/보쌈전문"	"120"
"20131106"	"수"	"23"	"음식점-중국음식"	"156"
"20131106"	"수"	"23"	"치킨"	"1294"
"20131106"	"수"	"23"	"피자"	"126"
"20131107"	"목"	"00"	"음식점-족발/보쌈전문"	"38"
"20131107"	"목"	"00"	"음식점-중국음식"	"116"
"20131107"	"목"	"00"	"치킨"	"577"
"20131107"	"목"	"00"	"피자"	"42"
"20131107"	"목"	"01"	"음식점-족발/보쌈전문"	"29"
"20131107"	"목"	"01"	"음식점-중국음식"	"112"
"20131107"	"목"	"01"	"치킨"	"203"
"20131107"	"목"	"01"	"피자"	"13"
"20131107"	"목"	"02"	"음식점-족발/보쌈전문"	"15"
"20131107"	"목"	"02"	"음식점-중국음식"	"89"
"20131107"	"목"	"02"	"치킨"	"84"
"20131107"	"목"	"02"	"피자"	"15"
"20131107"	"목"	"03"	"음식점-족발/보쌈전문"	"19"
"20131107"	"목"	"03"	"음식점-중국음식"	"91"
"20131107"	"목"	"03"	"치킨"	"38"
"20131107"	"목"	"03"	"피자"	"11"
"20131107"	"목"	"04"	"음식점-족발/보쌈전문"	"7"
"20131107"	"목"	"04"	"음식점-중국음식"	"94"
"20131107"	"목"	"04"	"치킨"	"22"
"20131107"	"목"	"05"	"음식점-중국음식"	"70"
"20131107"	"목"	"05"	"치킨"	"15"
"20131107"	"목"	"06"	"음식점-족발/보쌈전문"	"6"
"20131107"	"목"	"06"	"음식점-중국음식"	"57"
"20131107"	"목"	"06"	"치킨"	"5"
"20131107"	"목"	"07"	"음식점-족발/보쌈전문"	"8"
"20131107"	"목"	"07"	"음식점-중국음식"	"51"
"20131107"	"목"	"07"	"치킨"	"6"
"20131107"	"목"	"08"	"음식점-족발/보쌈전문"	"7"
"20131107"	"목"	"08"	"음식점-중국음식"	"74"
"20131107"	"목"	"08"	"치킨"	"5"
"20131107"	"목"	"09"	"음식점-족발/보쌈전문"	"13"
"20131107"	"목"	"09"	"음식점-중국음식"	"172"
"20131107"	"목"	"09"	"치킨"	"12"
"20131107"	"목"	"09"	"피자"	"7"
"20131107"	"목"	"10"	"음식점-족발/보쌈전문"	"35"
"20131107"	"목"	"10"	"음식점-중국음식"	"505"
"20131107"	"목"	"10"	"치킨"	"34"
"20131107"	"목"	"10"	"피자"	"46"
"20131107"	"목"	"11"	"음식점-족발/보쌈전문"	"56"
"20131107"	"목"	"11"	"음식점-중국음식"	"1538"
"20131107"	"목"	"11"	"치킨"	"140"
"20131107"	"목"	"11"	"피자"	"240"
"20131107"	"목"	"12"	"음식점-족발/보쌈전문"	"58"
"20131107"	"목"	"12"	"음식점-중국음식"	"2210"
"20131107"	"목"	"12"	"치킨"	"290"
"20131107"	"목"	"12"	"피자"	"280"
"20131107"	"목"	"13"	"음식점-족발/보쌈전문"	"55"
"20131107"	"목"	"13"	"음식점-중국음식"	"1682"
"20131107"	"목"	"13"	"치킨"	"299"
"20131107"	"목"	"13"	"피자"	"269"
"20131107"	"목"	"14"	"음식점-족발/보쌈전문"	"63"
"20131107"	"목"	"14"	"음식점-중국음식"	"1206"
"20131107"	"목"	"14"	"치킨"	"349"
"20131107"	"목"	"14"	"피자"	"242"
"20131107"	"목"	"15"	"음식점-족발/보쌈전문"	"75"
"20131107"	"목"	"15"	"음식점-중국음식"	"896"
"20131107"	"목"	"15"	"치킨"	"442"
"20131107"	"목"	"15"	"피자"	"282"
"20131107"	"목"	"16"	"음식점-족발/보쌈전문"	"127"
"20131107"	"목"	"16"	"음식점-중국음식"	"875"
"20131107"	"목"	"16"	"치킨"	"716"
"20131107"	"목"	"16"	"피자"	"319"
"20131107"	"목"	"17"	"음식점-족발/보쌈전문"	"217"
"20131107"	"목"	"17"	"음식점-중국음식"	"1353"
"20131107"	"목"	"17"	"치킨"	"1444"
"20131107"	"목"	"17"	"피자"	"593"
"20131107"	"목"	"18"	"음식점-족발/보쌈전문"	"403"
"20131107"	"목"	"18"	"음식점-중국음식"	"1826"
"20131107"	"목"	"18"	"치킨"	"2308"
"20131107"	"목"	"18"	"피자"	"665"
"20131107"	"목"	"19"	"음식점-족발/보쌈전문"	"388"
"20131107"	"목"	"19"	"음식점-중국음식"	"1692"
"20131107"	"목"	"19"	"치킨"	"2808"
"20131107"	"목"	"19"	"피자"	"745"
"20131107"	"목"	"20"	"음식점-족발/보쌈전문"	"299"
"20131107"	"목"	"20"	"음식점-중국음식"	"1002"
"20131107"	"목"	"20"	"치킨"	"2657"
"20131107"	"목"	"20"	"피자"	"597"
"20131107"	"목"	"21"	"음식점-족발/보쌈전문"	"227"
"20131107"	"목"	"21"	"음식점-중국음식"	"393"
"20131107"	"목"	"21"	"치킨"	"2470"
"20131107"	"목"	"21"	"피자"	"523"
"20131107"	"목"	"22"	"음식점-족발/보쌈전문"	"177"
"20131107"	"목"	"22"	"음식점-중국음식"	"226"
"20131107"	"목"	"22"	"치킨"	"2242"
"20131107"	"목"	"22"	"피자"	"317"
"20131107"	"목"	"23"	"음식점-족발/보쌈전문"	"95"
"20131107"	"목"	"23"	"음식점-중국음식"	"144"
"20131107"	"목"	"23"	"치킨"	"1486"
"20131107"	"목"	"23"	"피자"	"102"
"20131108"	"금"	"00"	"음식점-족발/보쌈전문"	"65"
"20131108"	"금"	"00"	"음식점-중국음식"	"130"
"20131108"	"금"	"00"	"치킨"	"580"
"20131108"	"금"	"00"	"피자"	"40"
"20131108"	"금"	"01"	"음식점-족발/보쌈전문"	"28"
"20131108"	"금"	"01"	"음식점-중국음식"	"123"
"20131108"	"금"	"01"	"치킨"	"232"
"20131108"	"금"	"01"	"피자"	"12"
"20131108"	"금"	"02"	"음식점-족발/보쌈전문"	"22"
"20131108"	"금"	"02"	"음식점-중국음식"	"109"
"20131108"	"금"	"02"	"치킨"	"73"
"20131108"	"금"	"03"	"음식점-족발/보쌈전문"	"15"
"20131108"	"금"	"03"	"음식점-중국음식"	"127"
"20131108"	"금"	"03"	"치킨"	"20"
"20131108"	"금"	"03"	"피자"	"10"
"20131108"	"금"	"04"	"음식점-족발/보쌈전문"	"5"
"20131108"	"금"	"04"	"음식점-중국음식"	"99"
"20131108"	"금"	"04"	"치킨"	"18"
"20131108"	"금"	"04"	"피자"	"6"
"20131108"	"금"	"05"	"음식점-족발/보쌈전문"	"6"
"20131108"	"금"	"05"	"음식점-중국음식"	"56"
"20131108"	"금"	"05"	"치킨"	"10"
"20131108"	"금"	"05"	"피자"	"5"
"20131108"	"금"	"06"	"음식점-족발/보쌈전문"	"8"
"20131108"	"금"	"06"	"음식점-중국음식"	"52"
"20131108"	"금"	"06"	"치킨"	"11"
"20131108"	"금"	"06"	"피자"	"8"
"20131108"	"금"	"07"	"음식점-족발/보쌈전문"	"14"
"20131108"	"금"	"07"	"음식점-중국음식"	"52"
"20131108"	"금"	"08"	"음식점-족발/보쌈전문"	"10"
"20131108"	"금"	"08"	"음식점-중국음식"	"65"
"20131108"	"금"	"08"	"치킨"	"6"
"20131108"	"금"	"08"	"피자"	"7"
"20131108"	"금"	"09"	"음식점-족발/보쌈전문"	"12"
"20131108"	"금"	"09"	"음식점-중국음식"	"162"
"20131108"	"금"	"09"	"치킨"	"14"
"20131108"	"금"	"09"	"피자"	"14"
"20131108"	"금"	"10"	"음식점-족발/보쌈전문"	"40"
"20131108"	"금"	"10"	"음식점-중국음식"	"505"
"20131108"	"금"	"10"	"치킨"	"28"
"20131108"	"금"	"10"	"피자"	"57"
"20131108"	"금"	"11"	"음식점-족발/보쌈전문"	"59"
"20131108"	"금"	"11"	"음식점-중국음식"	"1605"
"20131108"	"금"	"11"	"치킨"	"115"
"20131108"	"금"	"11"	"피자"	"224"
"20131108"	"금"	"12"	"음식점-족발/보쌈전문"	"88"
"20131108"	"금"	"12"	"음식점-중국음식"	"2196"
"20131108"	"금"	"12"	"치킨"	"290"
"20131108"	"금"	"12"	"피자"	"254"
"20131108"	"금"	"13"	"음식점-족발/보쌈전문"	"66"
"20131108"	"금"	"13"	"음식점-중국음식"	"1626"
"20131108"	"금"	"13"	"치킨"	"260"
"20131108"	"금"	"13"	"피자"	"259"
"20131108"	"금"	"14"	"음식점-족발/보쌈전문"	"64"
"20131108"	"금"	"14"	"음식점-중국음식"	"1142"
"20131108"	"금"	"14"	"치킨"	"329"
"20131108"	"금"	"14"	"피자"	"262"
"20131108"	"금"	"15"	"음식점-족발/보쌈전문"	"71"
"20131108"	"금"	"15"	"음식점-중국음식"	"912"
"20131108"	"금"	"15"	"치킨"	"481"
"20131108"	"금"	"15"	"피자"	"335"
"20131108"	"금"	"16"	"음식점-족발/보쌈전문"	"121"
"20131108"	"금"	"16"	"음식점-중국음식"	"890"
"20131108"	"금"	"16"	"치킨"	"656"
"20131108"	"금"	"16"	"피자"	"344"
"20131108"	"금"	"17"	"음식점-족발/보쌈전문"	"225"
"20131108"	"금"	"17"	"음식점-중국음식"	"1237"
"20131108"	"금"	"17"	"치킨"	"1344"
"20131108"	"금"	"17"	"피자"	"519"
"20131108"	"금"	"18"	"음식점-족발/보쌈전문"	"334"
"20131108"	"금"	"18"	"음식점-중국음식"	"1790"
"20131108"	"금"	"18"	"치킨"	"2349"
"20131108"	"금"	"18"	"피자"	"683"
"20131108"	"금"	"19"	"음식점-족발/보쌈전문"	"442"
"20131108"	"금"	"19"	"음식점-중국음식"	"1721"
"20131108"	"금"	"19"	"치킨"	"2993"
"20131108"	"금"	"19"	"피자"	"721"
"20131108"	"금"	"20"	"음식점-족발/보쌈전문"	"403"
"20131108"	"금"	"20"	"음식점-중국음식"	"1072"
"20131108"	"금"	"20"	"치킨"	"3157"
"20131108"	"금"	"20"	"피자"	"683"
"20131108"	"금"	"21"	"음식점-족발/보쌈전문"	"308"
"20131108"	"금"	"21"	"음식점-중국음식"	"421"
"20131108"	"금"	"21"	"치킨"	"3279"
"20131108"	"금"	"21"	"피자"	"612"
"20131108"	"금"	"22"	"음식점-족발/보쌈전문"	"248"
"20131108"	"금"	"22"	"음식점-중국음식"	"247"
"20131108"	"금"	"22"	"치킨"	"3472"
"20131108"	"금"	"22"	"피자"	"493"
"20131108"	"금"	"23"	"음식점-족발/보쌈전문"	"144"
"20131108"	"금"	"23"	"음식점-중국음식"	"180"
"20131108"	"금"	"23"	"치킨"	"2272"
"20131108"	"금"	"23"	"피자"	"159"
"20131109"	"토"	"00"	"음식점-족발/보쌈전문"	"71"
"20131109"	"토"	"00"	"음식점-중국음식"	"150"
"20131109"	"토"	"00"	"치킨"	"990"
"20131109"	"토"	"00"	"피자"	"45"
"20131109"	"토"	"01"	"음식점-족발/보쌈전문"	"52"
"20131109"	"토"	"01"	"음식점-중국음식"	"131"
"20131109"	"토"	"01"	"치킨"	"327"
"20131109"	"토"	"01"	"피자"	"24"
"20131109"	"토"	"02"	"음식점-족발/보쌈전문"	"22"
"20131109"	"토"	"02"	"음식점-중국음식"	"129"
"20131109"	"토"	"02"	"치킨"	"106"
"20131109"	"토"	"02"	"피자"	"13"
"20131109"	"토"	"03"	"음식점-족발/보쌈전문"	"13"
"20131109"	"토"	"03"	"음식점-중국음식"	"102"
"20131109"	"토"	"03"	"치킨"	"63"
"20131109"	"토"	"03"	"피자"	"7"
"20131109"	"토"	"04"	"음식점-족발/보쌈전문"	"10"
"20131109"	"토"	"04"	"음식점-중국음식"	"80"
"20131109"	"토"	"04"	"치킨"	"16"
"20131109"	"토"	"04"	"피자"	"7"
"20131109"	"토"	"05"	"음식점-족발/보쌈전문"	"9"
"20131109"	"토"	"05"	"음식점-중국음식"	"70"
"20131109"	"토"	"05"	"치킨"	"10"
"20131109"	"토"	"05"	"피자"	"8"
"20131109"	"토"	"06"	"음식점-족발/보쌈전문"	"9"
"20131109"	"토"	"06"	"음식점-중국음식"	"69"
"20131109"	"토"	"06"	"치킨"	"8"
"20131109"	"토"	"07"	"음식점-족발/보쌈전문"	"10"
"20131109"	"토"	"07"	"음식점-중국음식"	"64"
"20131109"	"토"	"07"	"치킨"	"5"
"20131109"	"토"	"08"	"음식점-족발/보쌈전문"	"8"
"20131109"	"토"	"08"	"음식점-중국음식"	"99"
"20131109"	"토"	"08"	"치킨"	"5"
"20131109"	"토"	"09"	"음식점-족발/보쌈전문"	"10"
"20131109"	"토"	"09"	"음식점-중국음식"	"210"
"20131109"	"토"	"09"	"치킨"	"17"
"20131109"	"토"	"09"	"피자"	"10"
"20131109"	"토"	"10"	"음식점-족발/보쌈전문"	"36"
"20131109"	"토"	"10"	"음식점-중국음식"	"716"
"20131109"	"토"	"10"	"치킨"	"44"
"20131109"	"토"	"10"	"피자"	"83"
"20131109"	"토"	"11"	"음식점-족발/보쌈전문"	"70"
"20131109"	"토"	"11"	"음식점-중국음식"	"2054"
"20131109"	"토"	"11"	"치킨"	"172"
"20131109"	"토"	"11"	"피자"	"387"
"20131109"	"토"	"12"	"음식점-족발/보쌈전문"	"122"
"20131109"	"토"	"12"	"음식점-중국음식"	"3174"
"20131109"	"토"	"12"	"치킨"	"501"
"20131109"	"토"	"12"	"피자"	"569"
"20131109"	"토"	"13"	"음식점-족발/보쌈전문"	"125"
"20131109"	"토"	"13"	"음식점-중국음식"	"3139"
"20131109"	"토"	"13"	"치킨"	"687"
"20131109"	"토"	"13"	"피자"	"542"
"20131109"	"토"	"14"	"음식점-족발/보쌈전문"	"72"
"20131109"	"토"	"14"	"음식점-중국음식"	"2188"
"20131109"	"토"	"14"	"치킨"	"768"
"20131109"	"토"	"14"	"피자"	"609"
"20131109"	"토"	"15"	"음식점-족발/보쌈전문"	"147"
"20131109"	"토"	"15"	"음식점-중국음식"	"1676"
"20131109"	"토"	"15"	"치킨"	"909"
"20131109"	"토"	"15"	"피자"	"487"
"20131109"	"토"	"16"	"음식점-족발/보쌈전문"	"215"
"20131109"	"토"	"16"	"음식점-중국음식"	"1510"
"20131109"	"토"	"16"	"치킨"	"1374"
"20131109"	"토"	"16"	"피자"	"627"
"20131109"	"토"	"17"	"음식점-족발/보쌈전문"	"477"
"20131109"	"토"	"17"	"음식점-중국음식"	"2186"
"20131109"	"토"	"17"	"치킨"	"2681"
"20131109"	"토"	"17"	"피자"	"853"
"20131109"	"토"	"18"	"음식점-족발/보쌈전문"	"664"
"20131109"	"토"	"18"	"음식점-중국음식"	"2653"
"20131109"	"토"	"18"	"치킨"	"3799"
"20131109"	"토"	"18"	"피자"	"1080"
"20131109"	"토"	"19"	"음식점-족발/보쌈전문"	"581"
"20131109"	"토"	"19"	"음식점-중국음식"	"1926"
"20131109"	"토"	"19"	"치킨"	"3506"
"20131109"	"토"	"19"	"피자"	"952"
"20131109"	"토"	"20"	"음식점-족발/보쌈전문"	"462"
"20131109"	"토"	"20"	"음식점-중국음식"	"1079"
"20131109"	"토"	"20"	"치킨"	"3761"
"20131109"	"토"	"20"	"피자"	"860"
"20131109"	"토"	"21"	"음식점-족발/보쌈전문"	"353"
"20131109"	"토"	"21"	"음식점-중국음식"	"455"
"20131109"	"토"	"21"	"치킨"	"4012"
"20131109"	"토"	"21"	"피자"	"701"
"20131109"	"토"	"22"	"음식점-족발/보쌈전문"	"269"
"20131109"	"토"	"22"	"음식점-중국음식"	"286"
"20131109"	"토"	"22"	"치킨"	"3805"
"20131109"	"토"	"22"	"피자"	"542"
"20131109"	"토"	"23"	"음식점-족발/보쌈전문"	"195"
"20131109"	"토"	"23"	"음식점-중국음식"	"242"
"20131109"	"토"	"23"	"치킨"	"2712"
"20131109"	"토"	"23"	"피자"	"185"
"20131110"	"일"	"00"	"음식점-족발/보쌈전문"	"99"
"20131110"	"일"	"00"	"음식점-중국음식"	"180"
"20131110"	"일"	"00"	"치킨"	"1194"
"20131110"	"일"	"00"	"피자"	"74"
"20131110"	"일"	"01"	"음식점-족발/보쌈전문"	"54"
"20131110"	"일"	"01"	"음식점-중국음식"	"136"
"20131110"	"일"	"01"	"치킨"	"364"
"20131110"	"일"	"01"	"피자"	"30"
"20131110"	"일"	"02"	"음식점-족발/보쌈전문"	"18"
"20131110"	"일"	"02"	"음식점-중국음식"	"113"
"20131110"	"일"	"02"	"치킨"	"120"
"20131110"	"일"	"02"	"피자"	"7"
"20131110"	"일"	"03"	"음식점-족발/보쌈전문"	"18"
"20131110"	"일"	"03"	"음식점-중국음식"	"93"
"20131110"	"일"	"03"	"치킨"	"44"
"20131110"	"일"	"03"	"피자"	"6"
"20131110"	"일"	"04"	"음식점-족발/보쌈전문"	"6"
"20131110"	"일"	"04"	"음식점-중국음식"	"102"
"20131110"	"일"	"04"	"치킨"	"26"
"20131110"	"일"	"04"	"피자"	"7"
"20131110"	"일"	"05"	"음식점-중국음식"	"76"
"20131110"	"일"	"05"	"치킨"	"12"
"20131110"	"일"	"05"	"피자"	"5"
"20131110"	"일"	"06"	"음식점-중국음식"	"70"
"20131110"	"일"	"06"	"피자"	"5"
"20131110"	"일"	"07"	"음식점-중국음식"	"71"
"20131110"	"일"	"08"	"음식점-중국음식"	"87"
"20131110"	"일"	"09"	"음식점-족발/보쌈전문"	"10"
"20131110"	"일"	"09"	"음식점-중국음식"	"230"
"20131110"	"일"	"09"	"치킨"	"7"
"20131110"	"일"	"09"	"피자"	"19"
"20131110"	"일"	"10"	"음식점-족발/보쌈전문"	"20"
"20131110"	"일"	"10"	"음식점-중국음식"	"752"
"20131110"	"일"	"10"	"치킨"	"16"
"20131110"	"일"	"10"	"피자"	"91"
"20131110"	"일"	"11"	"음식점-족발/보쌈전문"	"80"
"20131110"	"일"	"11"	"음식점-중국음식"	"2141"
"20131110"	"일"	"11"	"치킨"	"179"
"20131110"	"일"	"11"	"피자"	"340"
"20131110"	"일"	"12"	"음식점-족발/보쌈전문"	"131"
"20131110"	"일"	"12"	"음식점-중국음식"	"3093"
"20131110"	"일"	"12"	"치킨"	"595"
"20131110"	"일"	"12"	"피자"	"636"
"20131110"	"일"	"13"	"음식점-족발/보쌈전문"	"106"
"20131110"	"일"	"13"	"음식점-중국음식"	"3126"
"20131110"	"일"	"13"	"치킨"	"763"
"20131110"	"일"	"13"	"피자"	"723"
"20131110"	"일"	"14"	"음식점-족발/보쌈전문"	"113"
"20131110"	"일"	"14"	"음식점-중국음식"	"2145"
"20131110"	"일"	"14"	"치킨"	"833"
"20131110"	"일"	"14"	"피자"	"619"
"20131110"	"일"	"15"	"음식점-족발/보쌈전문"	"115"
"20131110"	"일"	"15"	"음식점-중국음식"	"1693"
"20131110"	"일"	"15"	"치킨"	"1055"
"20131110"	"일"	"15"	"피자"	"635"
"20131110"	"일"	"16"	"음식점-족발/보쌈전문"	"215"
"20131110"	"일"	"16"	"음식점-중국음식"	"1596"
"20131110"	"일"	"16"	"치킨"	"1535"
"20131110"	"일"	"16"	"피자"	"735"
"20131110"	"일"	"17"	"음식점-족발/보쌈전문"	"466"
"20131110"	"일"	"17"	"음식점-중국음식"	"2320"
"20131110"	"일"	"17"	"치킨"	"2986"
"20131110"	"일"	"17"	"피자"	"995"
"20131110"	"일"	"18"	"음식점-족발/보쌈전문"	"600"
"20131110"	"일"	"18"	"음식점-중국음식"	"2735"
"20131110"	"일"	"18"	"치킨"	"3914"
"20131110"	"일"	"18"	"피자"	"1175"
"20131110"	"일"	"19"	"음식점-족발/보쌈전문"	"497"
"20131110"	"일"	"19"	"음식점-중국음식"	"2322"
"20131110"	"일"	"19"	"치킨"	"3392"
"20131110"	"일"	"19"	"피자"	"994"
"20131110"	"일"	"20"	"음식점-족발/보쌈전문"	"302"
"20131110"	"일"	"20"	"음식점-중국음식"	"1098"
"20131110"	"일"	"20"	"치킨"	"2781"
"20131110"	"일"	"20"	"피자"	"859"
"20131110"	"일"	"21"	"음식점-족발/보쌈전문"	"233"
"20131110"	"일"	"21"	"음식점-중국음식"	"402"
"20131110"	"일"	"21"	"치킨"	"2604"
"20131110"	"일"	"21"	"피자"	"813"
"20131110"	"일"	"22"	"음식점-족발/보쌈전문"	"177"
"20131110"	"일"	"22"	"음식점-중국음식"	"234"
"20131110"	"일"	"22"	"치킨"	"2149"
"20131110"	"일"	"22"	"피자"	"432"
"20131110"	"일"	"23"	"음식점-족발/보쌈전문"	"80"
"20131110"	"일"	"23"	"음식점-중국음식"	"163"
"20131110"	"일"	"23"	"치킨"	"1365"
"20131110"	"일"	"23"	"피자"	"135"
"20131111"	"월"	"00"	"음식점-족발/보쌈전문"	"54"
"20131111"	"월"	"00"	"음식점-중국음식"	"149"
"20131111"	"월"	"00"	"치킨"	"640"
"20131111"	"월"	"00"	"피자"	"36"
"20131111"	"월"	"01"	"음식점-족발/보쌈전문"	"25"
"20131111"	"월"	"01"	"음식점-중국음식"	"112"
"20131111"	"월"	"01"	"치킨"	"232"
"20131111"	"월"	"01"	"피자"	"12"
"20131111"	"월"	"02"	"음식점-족발/보쌈전문"	"5"
"20131111"	"월"	"02"	"음식점-중국음식"	"92"
"20131111"	"월"	"02"	"치킨"	"73"
"20131111"	"월"	"02"	"피자"	"10"
"20131111"	"월"	"03"	"음식점-족발/보쌈전문"	"11"
"20131111"	"월"	"03"	"음식점-중국음식"	"87"
"20131111"	"월"	"03"	"치킨"	"21"
"20131111"	"월"	"03"	"피자"	"7"
"20131111"	"월"	"04"	"음식점-중국음식"	"57"
"20131111"	"월"	"04"	"치킨"	"25"
"20131111"	"월"	"05"	"음식점-중국음식"	"48"
"20131111"	"월"	"05"	"치킨"	"11"
"20131111"	"월"	"06"	"음식점-족발/보쌈전문"	"5"
"20131111"	"월"	"06"	"음식점-중국음식"	"44"
"20131111"	"월"	"07"	"음식점-족발/보쌈전문"	"16"
"20131111"	"월"	"07"	"음식점-중국음식"	"55"
"20131111"	"월"	"07"	"치킨"	"5"
"20131111"	"월"	"08"	"음식점-족발/보쌈전문"	"12"
"20131111"	"월"	"08"	"음식점-중국음식"	"67"
"20131111"	"월"	"09"	"음식점-족발/보쌈전문"	"11"
"20131111"	"월"	"09"	"음식점-중국음식"	"168"
"20131111"	"월"	"09"	"치킨"	"9"
"20131111"	"월"	"09"	"피자"	"13"
"20131111"	"월"	"10"	"음식점-족발/보쌈전문"	"29"
"20131111"	"월"	"10"	"음식점-중국음식"	"478"
"20131111"	"월"	"10"	"치킨"	"23"
"20131111"	"월"	"10"	"피자"	"71"
"20131111"	"월"	"11"	"음식점-족발/보쌈전문"	"72"
"20131111"	"월"	"11"	"음식점-중국음식"	"1536"
"20131111"	"월"	"11"	"치킨"	"105"
"20131111"	"월"	"11"	"피자"	"178"
"20131111"	"월"	"12"	"음식점-족발/보쌈전문"	"87"
"20131111"	"월"	"12"	"음식점-중국음식"	"2070"
"20131111"	"월"	"12"	"치킨"	"204"
"20131111"	"월"	"12"	"피자"	"220"
"20131111"	"월"	"13"	"음식점-족발/보쌈전문"	"62"
"20131111"	"월"	"13"	"음식점-중국음식"	"1677"
"20131111"	"월"	"13"	"치킨"	"262"
"20131111"	"월"	"13"	"피자"	"206"
"20131111"	"월"	"14"	"음식점-족발/보쌈전문"	"49"
"20131111"	"월"	"14"	"음식점-중국음식"	"1159"
"20131111"	"월"	"14"	"치킨"	"253"
"20131111"	"월"	"14"	"피자"	"172"
"20131111"	"월"	"15"	"음식점-족발/보쌈전문"	"65"
"20131111"	"월"	"15"	"음식점-중국음식"	"879"
"20131111"	"월"	"15"	"치킨"	"370"
"20131111"	"월"	"15"	"피자"	"244"
"20131111"	"월"	"16"	"음식점-족발/보쌈전문"	"111"
"20131111"	"월"	"16"	"음식점-중국음식"	"868"
"20131111"	"월"	"16"	"치킨"	"577"
"20131111"	"월"	"16"	"피자"	"296"
"20131111"	"월"	"17"	"음식점-족발/보쌈전문"	"177"
"20131111"	"월"	"17"	"음식점-중국음식"	"1153"
"20131111"	"월"	"17"	"치킨"	"966"
"20131111"	"월"	"17"	"피자"	"381"
"20131111"	"월"	"18"	"음식점-족발/보쌈전문"	"316"
"20131111"	"월"	"18"	"음식점-중국음식"	"1585"
"20131111"	"월"	"18"	"치킨"	"1598"
"20131111"	"월"	"18"	"피자"	"496"
"20131111"	"월"	"19"	"음식점-족발/보쌈전문"	"350"
"20131111"	"월"	"19"	"음식점-중국음식"	"1632"
"20131111"	"월"	"19"	"치킨"	"2095"
"20131111"	"월"	"19"	"피자"	"548"
"20131111"	"월"	"20"	"음식점-족발/보쌈전문"	"263"
"20131111"	"월"	"20"	"음식점-중국음식"	"975"
"20131111"	"월"	"20"	"치킨"	"1859"
"20131111"	"월"	"20"	"피자"	"410"
"20131111"	"월"	"21"	"음식점-족발/보쌈전문"	"195"
"20131111"	"월"	"21"	"음식점-중국음식"	"407"
"20131111"	"월"	"21"	"치킨"	"1920"
"20131111"	"월"	"21"	"피자"	"396"
"20131111"	"월"	"22"	"음식점-족발/보쌈전문"	"207"
"20131111"	"월"	"22"	"음식점-중국음식"	"212"
"20131111"	"월"	"22"	"치킨"	"1890"
"20131111"	"월"	"22"	"피자"	"268"
"20131111"	"월"	"23"	"음식점-족발/보쌈전문"	"95"
"20131111"	"월"	"23"	"음식점-중국음식"	"146"
"20131111"	"월"	"23"	"치킨"	"1211"
"20131111"	"월"	"23"	"피자"	"105"
"20131112"	"화"	"00"	"음식점-족발/보쌈전문"	"73"
"20131112"	"화"	"00"	"음식점-중국음식"	"132"
"20131112"	"화"	"00"	"치킨"	"513"
"20131112"	"화"	"00"	"피자"	"36"
"20131112"	"화"	"01"	"음식점-족발/보쌈전문"	"28"
"20131112"	"화"	"01"	"음식점-중국음식"	"110"
"20131112"	"화"	"01"	"치킨"	"203"
"20131112"	"화"	"01"	"피자"	"21"
"20131112"	"화"	"02"	"음식점-족발/보쌈전문"	"12"
"20131112"	"화"	"02"	"음식점-중국음식"	"101"
"20131112"	"화"	"02"	"치킨"	"62"
