"일자"	"요일"	"시간대"	"업종"	"이용건수"
"20131022"	"화"	"02"	"음식점-족발/보쌈전문"	"16"
"20131022"	"화"	"10"	"치킨"	"16"
"20131022"	"화"	"04"	"치킨"	"17"
"20131022"	"화"	"09"	"음식점-족발/보쌈전문"	"18"
"20131022"	"화"	"01"	"음식점-족발/보쌈전문"	"27"
"20131022"	"화"	"03"	"치킨"	"27"
"20131022"	"화"	"00"	"피자"	"33"
"20131022"	"화"	"10"	"음식점-족발/보쌈전문"	"35"
"20131022"	"화"	"10"	"피자"	"45"
"20131022"	"화"	"06"	"음식점-중국음식"	"46"
"20131022"	"화"	"07"	"음식점-중국음식"	"47"
"20131022"	"화"	"00"	"음식점-족발/보쌈전문"	"51"
"20131022"	"화"	"14"	"음식점-족발/보쌈전문"	"53"
"20131022"	"화"	"15"	"음식점-족발/보쌈전문"	"59"
"20131022"	"화"	"13"	"음식점-족발/보쌈전문"	"62"
"20131022"	"화"	"04"	"음식점-중국음식"	"64"
"20131022"	"화"	"11"	"음식점-족발/보쌈전문"	"65"
"20131022"	"화"	"05"	"음식점-중국음식"	"66"
"20131022"	"화"	"03"	"음식점-중국음식"	"67"
"20131022"	"화"	"02"	"치킨"	"71"
"20131022"	"화"	"08"	"음식점-중국음식"	"71"
"20131022"	"화"	"16"	"음식점-족발/보쌈전문"	"75"
"20131022"	"화"	"02"	"음식점-중국음식"	"78"
"20131022"	"화"	"11"	"치킨"	"82"
"20131022"	"화"	"12"	"음식점-족발/보쌈전문"	"89"
"20131022"	"화"	"23"	"음식점-족발/보쌈전문"	"98"
"20131022"	"화"	"01"	"음식점-중국음식"	"102"
"20131022"	"화"	"23"	"피자"	"107"
"20131022"	"화"	"00"	"음식점-중국음식"	"121"
"20131022"	"화"	"23"	"음식점-중국음식"	"133"
"20131022"	"화"	"11"	"피자"	"148"
"20131022"	"화"	"17"	"음식점-족발/보쌈전문"	"155"
"20131022"	"화"	"22"	"음식점-족발/보쌈전문"	"161"
"20131022"	"화"	"13"	"피자"	"167"
"20131022"	"화"	"22"	"음식점-중국음식"	"174"
"20131022"	"화"	"14"	"피자"	"177"
"20131022"	"화"	"12"	"치킨"	"180"
"20131022"	"화"	"09"	"음식점-중국음식"	"183"
"20131022"	"화"	"01"	"치킨"	"185"
"20131022"	"화"	"13"	"치킨"	"191"
"20131022"	"화"	"21"	"음식점-족발/보쌈전문"	"192"
"20131022"	"화"	"12"	"피자"	"201"
"20131022"	"화"	"15"	"피자"	"229"
"20131022"	"화"	"20"	"음식점-족발/보쌈전문"	"230"
"20131022"	"화"	"14"	"치킨"	"265"
"20131022"	"화"	"19"	"음식점-족발/보쌈전문"	"303"
"20131022"	"화"	"22"	"피자"	"322"
"20131022"	"화"	"16"	"피자"	"328"
"20131022"	"화"	"18"	"음식점-족발/보쌈전문"	"328"
"20131022"	"화"	"21"	"음식점-중국음식"	"329"
"20131022"	"화"	"15"	"치킨"	"354"
"20131022"	"화"	"21"	"피자"	"409"
"20131022"	"화"	"17"	"피자"	"419"
"20131022"	"화"	"20"	"피자"	"477"
"20131022"	"화"	"10"	"음식점-중국음식"	"485"
"20131022"	"화"	"00"	"치킨"	"507"
"20131022"	"화"	"19"	"피자"	"536"
"20131022"	"화"	"18"	"피자"	"554"
"20131022"	"화"	"16"	"치킨"	"650"
"20131022"	"화"	"15"	"음식점-중국음식"	"788"
"20131022"	"화"	"20"	"음식점-중국음식"	"825"
"20131022"	"화"	"16"	"음식점-중국음식"	"861"
"20131022"	"화"	"14"	"음식점-중국음식"	"1008"
"20131022"	"화"	"17"	"치킨"	"1028"
"20131022"	"화"	"17"	"음식점-중국음식"	"1137"
"20131022"	"화"	"23"	"치킨"	"1206"
"20131022"	"화"	"13"	"음식점-중국음식"	"1372"
"20131022"	"화"	"11"	"음식점-중국음식"	"1468"
"20131022"	"화"	"19"	"음식점-중국음식"	"1521"
"20131022"	"화"	"18"	"음식점-중국음식"	"1691"
"20131022"	"화"	"18"	"치킨"	"1725"
"20131022"	"화"	"22"	"치킨"	"1783"
"20131022"	"화"	"21"	"치킨"	"1911"
"20131022"	"화"	"20"	"치킨"	"1972"
"20131022"	"화"	"12"	"음식점-중국음식"	"2002"
"20131022"	"화"	"19"	"치킨"	"2116"
"20131023"	"수"	"08"	"치킨"	"5"
"20131023"	"수"	"05"	"피자"	"5"
"20131023"	"수"	"07"	"치킨"	"5"
"20131023"	"수"	"07"	"피자"	"5"
"20131023"	"수"	"04"	"음식점-족발/보쌈전문"	"5"
"20131023"	"수"	"06"	"피자"	"5"
"20131023"	"수"	"03"	"음식점-족발/보쌈전문"	"6"
"20131023"	"수"	"05"	"음식점-족발/보쌈전문"	"6"
"20131023"	"수"	"06"	"음식점-족발/보쌈전문"	"6"
"20131023"	"수"	"06"	"치킨"	"6"
"20131023"	"수"	"08"	"피자"	"6"
"20131023"	"수"	"04"	"피자"	"7"
"20131023"	"수"	"02"	"음식점-족발/보쌈전문"	"8"
"20131023"	"수"	"07"	"음식점-족발/보쌈전문"	"8"
"20131023"	"수"	"02"	"피자"	"9"
"20131023"	"수"	"03"	"피자"	"9"
"20131023"	"수"	"08"	"음식점-족발/보쌈전문"	"12"
"20131023"	"수"	"09"	"피자"	"12"
"20131023"	"수"	"05"	"치킨"	"13"
"20131023"	"수"	"09"	"치킨"	"13"
"20131023"	"수"	"01"	"피자"	"15"
"20131023"	"수"	"01"	"음식점-족발/보쌈전문"	"16"
"20131023"	"수"	"09"	"음식점-족발/보쌈전문"	"17"
"20131023"	"수"	"04"	"치킨"	"21"
"20131023"	"수"	"10"	"치킨"	"24"
"20131023"	"수"	"00"	"피자"	"29"
"20131023"	"수"	"10"	"음식점-족발/보쌈전문"	"36"
"20131023"	"수"	"03"	"치킨"	"39"
"20131023"	"수"	"07"	"음식점-중국음식"	"44"
"20131023"	"수"	"08"	"음식점-중국음식"	"48"
"20131023"	"수"	"10"	"피자"	"48"
"20131023"	"수"	"05"	"음식점-중국음식"	"49"
"20131023"	"수"	"14"	"음식점-족발/보쌈전문"	"52"
"20131023"	"수"	"12"	"음식점-족발/보쌈전문"	"53"
"20131023"	"수"	"11"	"음식점-족발/보쌈전문"	"59"
"20131023"	"수"	"00"	"음식점-족발/보쌈전문"	"60"
"20131023"	"수"	"06"	"음식점-중국음식"	"60"
"20131023"	"수"	"04"	"음식점-중국음식"	"66"
"20131023"	"수"	"13"	"음식점-족발/보쌈전문"	"72"
"20131023"	"수"	"03"	"음식점-중국음식"	"75"
"20131023"	"수"	"15"	"음식점-족발/보쌈전문"	"75"
"20131023"	"수"	"11"	"치킨"	"84"
"20131023"	"수"	"02"	"치킨"	"86"
"20131023"	"수"	"16"	"음식점-족발/보쌈전문"	"86"
"20131023"	"수"	"23"	"음식점-족발/보쌈전문"	"99"
"20131023"	"수"	"01"	"음식점-중국음식"	"109"
"20131023"	"수"	"02"	"음식점-중국음식"	"120"
"20131023"	"수"	"00"	"음식점-중국음식"	"127"
"20131023"	"수"	"23"	"음식점-중국음식"	"138"
"20131023"	"수"	"09"	"음식점-중국음식"	"141"
"20131023"	"수"	"23"	"피자"	"144"
"20131023"	"수"	"11"	"피자"	"151"
"20131023"	"수"	"17"	"음식점-족발/보쌈전문"	"152"
"20131023"	"수"	"22"	"음식점-족발/보쌈전문"	"157"
"20131023"	"수"	"12"	"치킨"	"167"
"20131023"	"수"	"14"	"피자"	"168"
"20131023"	"수"	"01"	"치킨"	"169"
"20131023"	"수"	"22"	"음식점-중국음식"	"170"
"20131023"	"수"	"13"	"피자"	"171"
"20131023"	"수"	"21"	"음식점-족발/보쌈전문"	"209"
"20131023"	"수"	"12"	"피자"	"210"
"20131023"	"수"	"13"	"치킨"	"212"
"20131023"	"수"	"15"	"피자"	"226"
"20131023"	"수"	"14"	"치킨"	"239"
"20131023"	"수"	"20"	"음식점-족발/보쌈전문"	"244"
"20131023"	"수"	"18"	"음식점-족발/보쌈전문"	"303"
"20131023"	"수"	"16"	"피자"	"306"
"20131023"	"수"	"22"	"피자"	"313"
"20131023"	"수"	"19"	"음식점-족발/보쌈전문"	"323"
"20131023"	"수"	"21"	"음식점-중국음식"	"354"
"20131023"	"수"	"15"	"치킨"	"378"
"20131023"	"수"	"21"	"피자"	"443"
"20131023"	"수"	"17"	"피자"	"466"
"20131023"	"수"	"20"	"피자"	"467"
"20131023"	"수"	"10"	"음식점-중국음식"	"499"
"20131023"	"수"	"00"	"치킨"	"564"
"20131023"	"수"	"19"	"피자"	"575"
"20131023"	"수"	"18"	"피자"	"579"
"20131023"	"수"	"16"	"치킨"	"616"
"20131023"	"수"	"15"	"음식점-중국음식"	"866"
"20131023"	"수"	"16"	"음식점-중국음식"	"902"
"20131023"	"수"	"20"	"음식점-중국음식"	"962"
"20131023"	"수"	"14"	"음식점-중국음식"	"1022"
"20131023"	"수"	"17"	"치킨"	"1031"
"20131023"	"수"	"17"	"음식점-중국음식"	"1169"
"20131023"	"수"	"23"	"치킨"	"1280"
"20131023"	"수"	"13"	"음식점-중국음식"	"1488"
"20131023"	"수"	"11"	"음식점-중국음식"	"1593"
"20131023"	"수"	"19"	"음식점-중국음식"	"1656"
"20131023"	"수"	"18"	"음식점-중국음식"	"1825"
"20131023"	"수"	"18"	"치킨"	"1849"
"20131023"	"수"	"20"	"치킨"	"1957"
"20131023"	"수"	"22"	"치킨"	"2000"
"20131023"	"수"	"12"	"음식점-중국음식"	"2025"
"20131023"	"수"	"21"	"치킨"	"2073"
"20131023"	"수"	"19"	"치킨"	"2211"
"20131024"	"목"	"04"	"음식점-족발/보쌈전문"	"5"
"20131024"	"목"	"05"	"피자"	"5"
"20131024"	"목"	"08"	"음식점-족발/보쌈전문"	"5"
"20131024"	"목"	"06"	"치킨"	"5"
"20131024"	"목"	"07"	"치킨"	"5"
"20131024"	"목"	"09"	"피자"	"5"
"20131024"	"목"	"04"	"피자"	"6"
"20131024"	"목"	"05"	"치킨"	"7"
"20131024"	"목"	"06"	"음식점-족발/보쌈전문"	"7"
"20131024"	"목"	"02"	"피자"	"8"
"20131024"	"목"	"08"	"피자"	"8"
"20131024"	"목"	"06"	"피자"	"9"
"20131024"	"목"	"08"	"치킨"	"9"
"20131024"	"목"	"09"	"음식점-족발/보쌈전문"	"9"
"20131024"	"목"	"03"	"음식점-족발/보쌈전문"	"10"
"20131024"	"목"	"03"	"피자"	"10"
"20131024"	"목"	"09"	"치킨"	"11"
"20131024"	"목"	"07"	"음식점-족발/보쌈전문"	"12"
"20131024"	"목"	"04"	"치킨"	"21"
"20131024"	"목"	"10"	"음식점-족발/보쌈전문"	"22"
"20131024"	"목"	"01"	"피자"	"24"
"20131024"	"목"	"02"	"음식점-족발/보쌈전문"	"28"
"20131024"	"목"	"10"	"치킨"	"32"
"20131024"	"목"	"00"	"피자"	"33"
"20131024"	"목"	"01"	"음식점-족발/보쌈전문"	"37"
"20131024"	"목"	"10"	"피자"	"37"
"20131024"	"목"	"03"	"치킨"	"50"
"20131024"	"목"	"00"	"음식점-족발/보쌈전문"	"51"
"20131024"	"목"	"07"	"음식점-중국음식"	"55"
"20131024"	"목"	"14"	"음식점-족발/보쌈전문"	"55"
"20131024"	"목"	"11"	"음식점-족발/보쌈전문"	"56"
"20131024"	"목"	"08"	"음식점-중국음식"	"58"
"20131024"	"목"	"05"	"음식점-중국음식"	"59"
"20131024"	"목"	"06"	"음식점-중국음식"	"63"
"20131024"	"목"	"12"	"음식점-족발/보쌈전문"	"64"
"20131024"	"목"	"15"	"음식점-족발/보쌈전문"	"73"
"20131024"	"목"	"02"	"치킨"	"77"
"20131024"	"목"	"04"	"음식점-중국음식"	"80"
"20131024"	"목"	"13"	"음식점-족발/보쌈전문"	"85"
"20131024"	"목"	"11"	"치킨"	"86"
"20131024"	"목"	"02"	"음식점-중국음식"	"87"
"20131024"	"목"	"23"	"음식점-족발/보쌈전문"	"107"
"20131024"	"목"	"16"	"음식점-족발/보쌈전문"	"108"
"20131024"	"목"	"01"	"음식점-중국음식"	"109"
"20131024"	"목"	"03"	"음식점-중국음식"	"115"
"20131024"	"목"	"00"	"음식점-중국음식"	"122"
"20131024"	"목"	"23"	"피자"	"133"
"20131024"	"목"	"09"	"음식점-중국음식"	"139"
"20131024"	"목"	"22"	"음식점-족발/보쌈전문"	"144"
"20131024"	"목"	"23"	"음식점-중국음식"	"171"
"20131024"	"목"	"21"	"음식점-족발/보쌈전문"	"176"
"20131024"	"목"	"11"	"피자"	"180"
"20131024"	"목"	"12"	"치킨"	"181"
"20131024"	"목"	"12"	"피자"	"189"
"20131024"	"목"	"17"	"음식점-족발/보쌈전문"	"190"
"20131024"	"목"	"01"	"치킨"	"197"
"20131024"	"목"	"14"	"피자"	"201"
"20131024"	"목"	"13"	"피자"	"203"
"20131024"	"목"	"22"	"음식점-중국음식"	"210"
"20131024"	"목"	"13"	"치킨"	"242"
"20131024"	"목"	"15"	"피자"	"246"
"20131024"	"목"	"20"	"음식점-족발/보쌈전문"	"261"
"20131024"	"목"	"14"	"치킨"	"271"
"20131024"	"목"	"16"	"피자"	"314"
"20131024"	"목"	"18"	"음식점-족발/보쌈전문"	"335"
"20131024"	"목"	"19"	"음식점-족발/보쌈전문"	"345"
"20131024"	"목"	"21"	"음식점-중국음식"	"352"
"20131024"	"목"	"22"	"피자"	"370"
"20131024"	"목"	"15"	"치킨"	"411"
"20131024"	"목"	"17"	"피자"	"458"
"20131024"	"목"	"21"	"피자"	"485"
"20131024"	"목"	"20"	"피자"	"498"
"20131024"	"목"	"10"	"음식점-중국음식"	"502"
"20131024"	"목"	"00"	"치킨"	"516"
"20131024"	"목"	"16"	"치킨"	"651"
"20131024"	"목"	"18"	"피자"	"692"
"20131024"	"목"	"19"	"피자"	"698"
"20131024"	"목"	"15"	"음식점-중국음식"	"867"
"20131024"	"목"	"16"	"음식점-중국음식"	"932"
"20131024"	"목"	"20"	"음식점-중국음식"	"981"
"20131024"	"목"	"14"	"음식점-중국음식"	"1038"
"20131024"	"목"	"17"	"음식점-중국음식"	"1233"
"20131024"	"목"	"17"	"치킨"	"1334"
"20131024"	"목"	"13"	"음식점-중국음식"	"1482"
"20131024"	"목"	"23"	"치킨"	"1555"
"20131024"	"목"	"11"	"음식점-중국음식"	"1601"
"20131024"	"목"	"19"	"음식점-중국음식"	"1742"
"20131024"	"목"	"18"	"음식점-중국음식"	"1884"
"20131024"	"목"	"12"	"음식점-중국음식"	"2101"
"20131024"	"목"	"22"	"치킨"	"2351"
"20131024"	"목"	"20"	"치킨"	"2397"
"20131024"	"목"	"21"	"치킨"	"2398"
"20131024"	"목"	"18"	"치킨"	"2460"
"20131024"	"목"	"19"	"치킨"	"2797"
"20131025"	"금"	"05"	"피자"	"5"
"20131025"	"금"	"04"	"음식점-족발/보쌈전문"	"5"
"20131025"	"금"	"06"	"치킨"	"5"
"20131025"	"금"	"05"	"음식점-족발/보쌈전문"	"5"
"20131025"	"금"	"07"	"치킨"	"5"
"20131025"	"금"	"07"	"피자"	"5"
"20131025"	"금"	"04"	"피자"	"5"
"20131025"	"금"	"06"	"피자"	"5"
"20131025"	"금"	"06"	"음식점-족발/보쌈전문"	"5"
"20131025"	"금"	"03"	"피자"	"7"
"20131025"	"금"	"08"	"치킨"	"9"
"20131025"	"금"	"08"	"음식점-족발/보쌈전문"	"10"
"20131025"	"금"	"03"	"음식점-족발/보쌈전문"	"11"
"20131025"	"금"	"09"	"음식점-족발/보쌈전문"	"11"
"20131025"	"금"	"02"	"음식점-족발/보쌈전문"	"13"
"20131025"	"금"	"02"	"피자"	"13"
"20131025"	"금"	"05"	"치킨"	"17"
"20131025"	"금"	"07"	"음식점-족발/보쌈전문"	"17"
"20131025"	"금"	"09"	"치킨"	"18"
"20131025"	"금"	"09"	"피자"	"22"
"20131025"	"금"	"03"	"치킨"	"25"
"20131025"	"금"	"04"	"치킨"	"25"
"20131025"	"금"	"01"	"피자"	"26"
"20131025"	"금"	"01"	"음식점-족발/보쌈전문"	"28"
"20131025"	"금"	"00"	"피자"	"30"
"20131025"	"금"	"10"	"치킨"	"34"
"20131025"	"금"	"06"	"음식점-중국음식"	"38"
"20131025"	"금"	"07"	"음식점-중국음식"	"38"
"20131025"	"금"	"05"	"음식점-중국음식"	"43"
"20131025"	"금"	"10"	"음식점-족발/보쌈전문"	"48"
"20131025"	"금"	"13"	"음식점-족발/보쌈전문"	"50"
"20131025"	"금"	"08"	"음식점-중국음식"	"53"
"20131025"	"금"	"10"	"피자"	"59"
"20131025"	"금"	"00"	"음식점-족발/보쌈전문"	"62"
"20131025"	"금"	"04"	"음식점-중국음식"	"65"
"20131025"	"금"	"14"	"음식점-족발/보쌈전문"	"66"
"20131025"	"금"	"03"	"음식점-중국음식"	"69"
"20131025"	"금"	"11"	"음식점-족발/보쌈전문"	"73"
"20131025"	"금"	"12"	"음식점-족발/보쌈전문"	"75"
"20131025"	"금"	"15"	"음식점-족발/보쌈전문"	"79"
"20131025"	"금"	"02"	"치킨"	"83"
"20131025"	"금"	"02"	"음식점-중국음식"	"102"
"20131025"	"금"	"01"	"음식점-중국음식"	"110"
"20131025"	"금"	"11"	"치킨"	"118"
"20131025"	"금"	"16"	"음식점-족발/보쌈전문"	"125"
"20131025"	"금"	"00"	"음식점-중국음식"	"140"
"20131025"	"금"	"23"	"피자"	"151"
"20131025"	"금"	"09"	"음식점-중국음식"	"159"
"20131025"	"금"	"23"	"음식점-중국음식"	"164"
"20131025"	"금"	"23"	"음식점-족발/보쌈전문"	"175"
"20131025"	"금"	"22"	"음식점-중국음식"	"197"
"20131025"	"금"	"11"	"피자"	"205"
"20131025"	"금"	"17"	"음식점-족발/보쌈전문"	"209"
"20131025"	"금"	"12"	"치킨"	"224"
"20131025"	"금"	"14"	"피자"	"231"
"20131025"	"금"	"12"	"피자"	"238"
"20131025"	"금"	"13"	"피자"	"240"
"20131025"	"금"	"01"	"치킨"	"241"
"20131025"	"금"	"22"	"음식점-족발/보쌈전문"	"249"
"20131025"	"금"	"13"	"치킨"	"271"
"20131025"	"금"	"15"	"피자"	"312"
"20131025"	"금"	"14"	"치킨"	"332"
"20131025"	"금"	"21"	"음식점-족발/보쌈전문"	"341"
"20131025"	"금"	"20"	"음식점-족발/보쌈전문"	"363"
"20131025"	"금"	"18"	"음식점-족발/보쌈전문"	"379"
"20131025"	"금"	"16"	"피자"	"382"
"20131025"	"금"	"21"	"음식점-중국음식"	"423"
"20131025"	"금"	"15"	"치킨"	"444"
"20131025"	"금"	"22"	"피자"	"475"
"20131025"	"금"	"17"	"피자"	"483"
"20131025"	"금"	"19"	"음식점-족발/보쌈전문"	"485"
"20131025"	"금"	"10"	"음식점-중국음식"	"493"
"20131025"	"금"	"00"	"치킨"	"598"
"20131025"	"금"	"21"	"피자"	"613"
"20131025"	"금"	"20"	"피자"	"653"
"20131025"	"금"	"19"	"피자"	"729"
"20131025"	"금"	"18"	"피자"	"735"
"20131025"	"금"	"16"	"치킨"	"748"
"20131025"	"금"	"16"	"음식점-중국음식"	"979"
"20131025"	"금"	"15"	"음식점-중국음식"	"980"
"20131025"	"금"	"14"	"음식점-중국음식"	"1130"
"20131025"	"금"	"20"	"음식점-중국음식"	"1159"
"20131025"	"금"	"17"	"음식점-중국음식"	"1313"
"20131025"	"금"	"17"	"치킨"	"1461"
"20131025"	"금"	"13"	"음식점-중국음식"	"1631"
"20131025"	"금"	"11"	"음식점-중국음식"	"1721"
"20131025"	"금"	"19"	"음식점-중국음식"	"1866"
"20131025"	"금"	"18"	"음식점-중국음식"	"1940"
"20131025"	"금"	"12"	"음식점-중국음식"	"2172"
"20131025"	"금"	"23"	"치킨"	"2308"
"20131025"	"금"	"18"	"치킨"	"2683"
"20131025"	"금"	"20"	"치킨"	"3248"
"20131025"	"금"	"22"	"치킨"	"3301"
"20131025"	"금"	"19"	"치킨"	"3319"
"20131025"	"금"	"21"	"치킨"	"3344"
"20131026"	"토"	"08"	"치킨"	"5"
"20131026"	"토"	"07"	"치킨"	"5"
"20131026"	"토"	"09"	"피자"	"5"
"20131026"	"토"	"06"	"치킨"	"6"
"20131026"	"토"	"03"	"음식점-족발/보쌈전문"	"7"
"20131026"	"토"	"06"	"음식점-족발/보쌈전문"	"7"
"20131026"	"토"	"07"	"피자"	"7"
"20131026"	"토"	"04"	"음식점-족발/보쌈전문"	"8"
"20131026"	"토"	"05"	"피자"	"8"
"20131026"	"토"	"07"	"음식점-족발/보쌈전문"	"8"
"20131026"	"토"	"04"	"피자"	"9"
"20131026"	"토"	"05"	"음식점-족발/보쌈전문"	"10"
"20131026"	"토"	"08"	"음식점-족발/보쌈전문"	"10"
"20131026"	"토"	"05"	"치킨"	"11"
"20131026"	"토"	"08"	"피자"	"11"
"20131026"	"토"	"03"	"피자"	"14"
"20131026"	"토"	"02"	"피자"	"19"
"20131026"	"토"	"09"	"치킨"	"19"
"20131026"	"토"	"02"	"음식점-족발/보쌈전문"	"20"
"20131026"	"토"	"09"	"음식점-족발/보쌈전문"	"20"
"20131026"	"토"	"04"	"치킨"	"21"
"20131026"	"토"	"01"	"피자"	"27"
"20131026"	"토"	"10"	"음식점-족발/보쌈전문"	"32"
"20131026"	"토"	"01"	"음식점-족발/보쌈전문"	"35"
"20131026"	"토"	"03"	"치킨"	"35"
"20131026"	"토"	"00"	"피자"	"44"
"20131026"	"토"	"05"	"음식점-중국음식"	"61"
"20131026"	"토"	"07"	"음식점-중국음식"	"61"
"20131026"	"토"	"10"	"치킨"	"61"
"20131026"	"토"	"06"	"음식점-중국음식"	"79"
"20131026"	"토"	"11"	"음식점-족발/보쌈전문"	"80"
"20131026"	"토"	"08"	"음식점-중국음식"	"87"
"20131026"	"토"	"04"	"음식점-중국음식"	"89"
"20131026"	"토"	"00"	"음식점-족발/보쌈전문"	"93"
"20131026"	"토"	"15"	"음식점-족발/보쌈전문"	"93"
"20131026"	"토"	"14"	"음식점-족발/보쌈전문"	"97"
"20131026"	"토"	"10"	"피자"	"104"
"20131026"	"토"	"03"	"음식점-중국음식"	"106"
"20131026"	"토"	"13"	"음식점-족발/보쌈전문"	"107"
"20131026"	"토"	"12"	"음식점-족발/보쌈전문"	"115"
"20131026"	"토"	"02"	"치킨"	"120"
"20131026"	"토"	"02"	"음식점-중국음식"	"122"
"20131026"	"토"	"01"	"음식점-중국음식"	"135"
"20131026"	"토"	"16"	"음식점-족발/보쌈전문"	"147"
"20131026"	"토"	"23"	"음식점-족발/보쌈전문"	"149"
"20131026"	"토"	"00"	"음식점-중국음식"	"153"
"20131026"	"토"	"23"	"음식점-중국음식"	"170"
"20131026"	"토"	"23"	"피자"	"184"
"20131026"	"토"	"11"	"치킨"	"219"
"20131026"	"토"	"09"	"음식점-중국음식"	"224"
"20131026"	"토"	"22"	"음식점-중국음식"	"228"
"20131026"	"토"	"22"	"음식점-족발/보쌈전문"	"261"
"20131026"	"토"	"21"	"음식점-족발/보쌈전문"	"300"
"20131026"	"토"	"01"	"치킨"	"338"
"20131026"	"토"	"17"	"음식점-족발/보쌈전문"	"351"
"20131026"	"토"	"21"	"음식점-중국음식"	"356"
"20131026"	"토"	"20"	"음식점-족발/보쌈전문"	"370"
"20131026"	"토"	"11"	"피자"	"390"
"20131026"	"토"	"15"	"피자"	"412"
"20131026"	"토"	"22"	"피자"	"451"
"20131026"	"토"	"14"	"피자"	"461"
"20131026"	"토"	"19"	"음식점-족발/보쌈전문"	"510"
"20131026"	"토"	"16"	"피자"	"527"
"20131026"	"토"	"13"	"피자"	"568"
"20131026"	"토"	"12"	"피자"	"571"
"20131026"	"토"	"18"	"음식점-족발/보쌈전문"	"574"
"20131026"	"토"	"12"	"치킨"	"599"
"20131026"	"토"	"13"	"치킨"	"653"
"20131026"	"토"	"21"	"피자"	"684"
"20131026"	"토"	"20"	"피자"	"716"
"20131026"	"토"	"14"	"치킨"	"728"
"20131026"	"토"	"15"	"치킨"	"772"
"20131026"	"토"	"10"	"음식점-중국음식"	"779"
"20131026"	"토"	"17"	"피자"	"786"
"20131026"	"토"	"19"	"피자"	"876"
"20131026"	"토"	"00"	"치킨"	"977"
"20131026"	"토"	"20"	"음식점-중국음식"	"984"
"20131026"	"토"	"18"	"피자"	"1067"
"20131026"	"토"	"16"	"치킨"	"1145"
"20131026"	"토"	"16"	"음식점-중국음식"	"1259"
"20131026"	"토"	"15"	"음식점-중국음식"	"1426"
"20131026"	"토"	"17"	"음식점-중국음식"	"1820"
"20131026"	"토"	"19"	"음식점-중국음식"	"1825"
"20131026"	"토"	"14"	"음식점-중국음식"	"2011"
"20131026"	"토"	"23"	"치킨"	"2113"
"20131026"	"토"	"11"	"음식점-중국음식"	"2119"
"20131026"	"토"	"17"	"치킨"	"2233"
"20131026"	"토"	"18"	"음식점-중국음식"	"2475"
"20131026"	"토"	"13"	"음식점-중국음식"	"2935"
"20131026"	"토"	"20"	"치킨"	"3029"
"20131026"	"토"	"21"	"치킨"	"3154"
"20131026"	"토"	"22"	"치킨"	"3255"
"20131026"	"토"	"12"	"음식점-중국음식"	"3295"
"20131026"	"토"	"19"	"치킨"	"3342"
"20131026"	"토"	"18"	"치킨"	"3753"
"20131027"	"일"	"06"	"치킨"	"5"
"20131027"	"일"	"06"	"음식점-족발/보쌈전문"	"5"
"20131027"	"일"	"07"	"치킨"	"5"
"20131027"	"일"	"08"	"치킨"	"5"
"20131027"	"일"	"05"	"음식점-족발/보쌈전문"	"5"
"20131027"	"일"	"04"	"음식점-족발/보쌈전문"	"5"
"20131027"	"일"	"08"	"피자"	"5"
"20131027"	"일"	"07"	"음식점-족발/보쌈전문"	"5"
"20131027"	"일"	"07"	"피자"	"5"
"20131027"	"일"	"08"	"음식점-족발/보쌈전문"	"5"
"20131027"	"일"	"09"	"치킨"	"5"
"20131027"	"일"	"03"	"음식점-족발/보쌈전문"	"6"
"20131027"	"일"	"04"	"피자"	"6"
"20131027"	"일"	"05"	"피자"	"6"
"20131027"	"일"	"06"	"피자"	"6"
"20131027"	"일"	"05"	"치킨"	"7"
"20131027"	"일"	"04"	"치킨"	"13"
"20131027"	"일"	"03"	"피자"	"14"
"20131027"	"일"	"09"	"음식점-족발/보쌈전문"	"14"
"20131027"	"일"	"02"	"피자"	"17"
"20131027"	"일"	"02"	"음식점-족발/보쌈전문"	"23"
"20131027"	"일"	"09"	"피자"	"26"
"20131027"	"일"	"01"	"피자"	"33"
"20131027"	"일"	"10"	"음식점-족발/보쌈전문"	"37"
"20131027"	"일"	"03"	"치킨"	"41"
"20131027"	"일"	"01"	"음식점-족발/보쌈전문"	"46"
"20131027"	"일"	"10"	"치킨"	"46"
"20131027"	"일"	"00"	"피자"	"48"
"20131027"	"일"	"06"	"음식점-중국음식"	"55"
"20131027"	"일"	"05"	"음식점-중국음식"	"74"
"20131027"	"일"	"11"	"음식점-족발/보쌈전문"	"74"
"20131027"	"일"	"07"	"음식점-중국음식"	"78"
"20131027"	"일"	"08"	"음식점-중국음식"	"86"
"20131027"	"일"	"13"	"음식점-족발/보쌈전문"	"86"
"20131027"	"일"	"00"	"음식점-족발/보쌈전문"	"88"
"20131027"	"일"	"23"	"음식점-족발/보쌈전문"	"90"
"20131027"	"일"	"03"	"음식점-중국음식"	"93"
"20131027"	"일"	"14"	"음식점-족발/보쌈전문"	"94"
"20131027"	"일"	"04"	"음식점-중국음식"	"97"
"20131027"	"일"	"12"	"음식점-족발/보쌈전문"	"104"
"20131027"	"일"	"23"	"피자"	"113"
"20131027"	"일"	"10"	"피자"	"116"
"20131027"	"일"	"15"	"음식점-족발/보쌈전문"	"122"
"20131027"	"일"	"02"	"음식점-중국음식"	"128"
"20131027"	"일"	"02"	"치킨"	"128"
"20131027"	"일"	"00"	"음식점-중국음식"	"144"
"20131027"	"일"	"01"	"음식점-중국음식"	"144"
