"일자","요일","시간대","업종","이용건수"
"20140207","금","19","치킨","2885"
"20140207","금","19","피자","879"
"20140208","토","19","음식점-족발/보쌈전문","637"
"20140208","토","19","음식점-중국음식","2362"
"20140208","토","19","치킨","3355"
"20140208","토","19","피자","1088"
"20140209","일","19","음식점-족발/보쌈전문","411"
"20140209","일","19","음식점-중국음식","1948"
"20140209","일","19","치킨","2867"
"20140209","일","19","피자","1139"
"20140210","월","19","음식점-족발/보쌈전문","352"
"20140210","월","19","음식점-중국음식","1685"
"20140210","월","19","치킨","1996"
"20140210","월","19","피자","653"
"20140211","화","19","음식점-족발/보쌈전문","409"
"20140211","화","19","음식점-중국음식","1835"
"20140211","화","19","치킨","2266"
"20140211","화","19","피자","659"
"20140212","수","19","음식점-족발/보쌈전문","492"
"20140212","수","19","음식점-중국음식","1810"
"20140212","수","19","치킨","2162"
"20140212","수","19","피자","748"
"20140213","목","19","음식점-족발/보쌈전문","374"
"20140213","목","19","음식점-중국음식","1778"
"20140213","목","19","치킨","2242"
"20140213","목","19","피자","713"
"20140214","금","19","음식점-족발/보쌈전문","529"
"20140214","금","19","음식점-중국음식","1947"
"20140214","금","19","치킨","2854"
"20140214","금","19","피자","774"
"20140215","토","19","음식점-족발/보쌈전문","621"
"20140215","토","19","음식점-중국음식","2066"
"20140215","토","19","치킨","3224"
"20140215","토","19","피자","1040"
"20140216","일","19","음식점-족발/보쌈전문","497"
"20140216","일","19","음식점-중국음식","2053"
"20140216","일","19","치킨","3305"
"20140216","일","19","피자","1099"
"20140217","월","19","음식점-족발/보쌈전문","345"
"20140217","월","19","음식점-중국음식","1602"
"20140217","월","19","치킨","1953"
"20140217","월","19","피자","645"
"20140218","화","19","음식점-족발/보쌈전문","404"
"20140218","화","19","음식점-중국음식","1757"
"20140218","화","19","치킨","2481"
"20140218","화","19","피자","701"
"20140219","수","19","음식점-족발/보쌈전문","355"
"20140219","수","19","음식점-중국음식","1843"
"20140219","수","19","치킨","2422"
"20140219","수","19","피자","773"
"20140220","목","19","음식점-족발/보쌈전문","437"
"20140220","목","19","음식점-중국음식","1946"
"20140220","목","19","치킨","2623"
"20140220","목","19","피자","788"
"20140221","금","19","음식점-족발/보쌈전문","486"
"20140221","금","19","음식점-중국음식","2043"
"20140221","금","19","치킨","3152"
"20140221","금","19","피자","857"
"20140222","토","19","음식점-족발/보쌈전문","571"
"20140222","토","19","음식점-중국음식","2064"
"20140222","토","19","치킨","3428"
"20140222","토","19","피자","974"
"20140223","일","19","음식점-족발/보쌈전문","541"
"20140223","일","19","음식점-중국음식","1995"
"20140223","일","19","치킨","3280"
"20140223","일","19","피자","1120"
"20140224","월","19","음식점-족발/보쌈전문","347"
"20140224","월","19","음식점-중국음식","1554"
"20140224","월","19","치킨","2361"
"20140224","월","19","피자","586"
"20140225","화","19","음식점-족발/보쌈전문","371"
"20140225","화","19","음식점-중국음식","1703"
"20140225","화","19","치킨","2536"
"20140225","화","19","피자","697"
"20140226","수","19","음식점-족발/보쌈전문","399"
"20140226","수","19","음식점-중국음식","1880"
"20140226","수","19","치킨","2539"
"20140226","수","19","피자","729"
"20140227","목","19","음식점-족발/보쌈전문","379"
"20140227","목","19","음식점-중국음식","1869"
"20140227","목","19","치킨","2702"
"20140227","목","19","피자","737"
"20140228","금","19","음식점-족발/보쌈전문","518"
"20140228","금","19","음식점-중국음식","2066"
"20140228","금","19","치킨","3367"
"20140228","금","19","피자","834"
"20140201","토","20","음식점-족발/보쌈전문","274"
"20140201","토","20","음식점-중국음식","622"
"20140201","토","20","치킨","2410"
"20140201","토","20","피자","1164"
"20140202","일","20","음식점-족발/보쌈전문","196"
"20140202","일","20","음식점-중국음식","813"
"20140202","일","20","치킨","1813"
"20140202","일","20","피자","816"
"20140203","월","20","음식점-족발/보쌈전문","234"
"20140203","월","20","음식점-중국음식","1022"
"20140203","월","20","치킨","1524"
"20140203","월","20","피자","520"
"20140204","화","20","음식점-족발/보쌈전문","283"
"20140204","화","20","음식점-중국음식","1113"
"20140204","화","20","치킨","1719"
"20140204","화","20","피자","618"
"20140205","수","20","음식점-족발/보쌈전문","292"
"20140205","수","20","음식점-중국음식","1148"
"20140205","수","20","치킨","1975"
"20140205","수","20","피자","653"
"20140206","목","20","음식점-족발/보쌈전문","239"
"20140206","목","20","음식점-중국음식","1111"
"20140206","목","20","치킨","2007"
"20140206","목","20","피자","631"
"20140207","금","20","음식점-족발/보쌈전문","424"
"20140207","금","20","음식점-중국음식","1239"
"20140207","금","20","치킨","2955"
"20140207","금","20","피자","808"
"20140208","토","20","음식점-족발/보쌈전문","472"
"20140208","토","20","음식점-중국음식","1451"
"20140208","토","20","치킨","3308"
"20140208","토","20","피자","1065"
"20140209","일","20","음식점-족발/보쌈전문","294"
"20140209","일","20","음식점-중국음식","1059"
"20140209","일","20","치킨","2331"
"20140209","일","20","피자","845"
"20140210","월","20","음식점-족발/보쌈전문","252"
"20140210","월","20","음식점-중국음식","1090"
"20140210","월","20","치킨","1939"
"20140210","월","20","피자","594"
"20140211","화","20","음식점-족발/보쌈전문","278"
"20140211","화","20","음식점-중국음식","1136"
"20140211","화","20","치킨","2216"
"20140211","화","20","피자","618"
"20140212","수","20","음식점-족발/보쌈전문","334"
"20140212","수","20","음식점-중국음식","1118"
"20140212","수","20","치킨","2210"
"20140212","수","20","피자","620"
"20140213","목","20","음식점-족발/보쌈전문","299"
"20140213","목","20","음식점-중국음식","1131"
"20140213","목","20","치킨","2142"
"20140213","목","20","피자","586"
"20140214","금","20","음식점-족발/보쌈전문","402"
"20140214","금","20","음식점-중국음식","1293"
"20140214","금","20","치킨","2837"
"20140214","금","20","피자","675"
"20140215","토","20","음식점-족발/보쌈전문","462"
"20140215","토","20","음식점-중국음식","1151"
"20140215","토","20","치킨","3060"
"20140215","토","20","피자","764"
"20140216","일","20","음식점-족발/보쌈전문","342"
"20140216","일","20","음식점-중국음식","1063"
"20140216","일","20","치킨","2557"
"20140216","일","20","피자","985"
"20140217","월","20","음식점-족발/보쌈전문","262"
"20140217","월","20","음식점-중국음식","988"
"20140217","월","20","치킨","1876"
"20140217","월","20","피자","583"
"20140218","화","20","음식점-족발/보쌈전문","272"
"20140218","화","20","음식점-중국음식","1028"
"20140218","화","20","치킨","2109"
"20140218","화","20","피자","607"
"20140219","수","20","음식점-족발/보쌈전문","298"
"20140219","수","20","음식점-중국음식","1077"
"20140219","수","20","치킨","2391"
"20140219","수","20","피자","659"
"20140220","목","20","음식점-족발/보쌈전문","332"
"20140220","목","20","음식점-중국음식","1127"
"20140220","목","20","치킨","2507"
"20140220","목","20","피자","638"
"20140221","금","20","음식점-족발/보쌈전문","441"
"20140221","금","20","음식점-중국음식","1270"
"20140221","금","20","치킨","3153"
"20140221","금","20","피자","757"
"20140222","토","20","음식점-족발/보쌈전문","405"
"20140222","토","20","음식점-중국음식","1092"
"20140222","토","20","치킨","3019"
"20140222","토","20","피자","806"
"20140223","일","20","음식점-족발/보쌈전문","320"
"20140223","일","20","음식점-중국음식","1013"
"20140223","일","20","치킨","2685"
"20140223","일","20","피자","824"
"20140224","월","20","음식점-족발/보쌈전문","226"
"20140224","월","20","음식점-중국음식","1000"
"20140224","월","20","치킨","2136"
"20140224","월","20","피자","485"
"20140225","화","20","음식점-족발/보쌈전문","292"
"20140225","화","20","음식점-중국음식","1073"
"20140225","화","20","치킨","2361"
"20140225","화","20","피자","631"
"20140226","수","20","음식점-족발/보쌈전문","328"
"20140226","수","20","음식점-중국음식","1026"
"20140226","수","20","치킨","2303"
"20140226","수","20","피자","598"
"20140227","목","20","음식점-족발/보쌈전문","283"
"20140227","목","20","음식점-중국음식","1019"
"20140227","목","20","치킨","2511"
"20140227","목","20","피자","607"
"20140228","금","20","음식점-족발/보쌈전문","449"
"20140228","금","20","음식점-중국음식","1343"
"20140228","금","20","치킨","3471"
"20140228","금","20","피자","766"
"20140201","토","21","음식점-족발/보쌈전문","256"
"20140201","토","21","음식점-중국음식","268"
"20140201","토","21","치킨","2539"
"20140201","토","21","피자","1252"
"20140202","일","21","음식점-족발/보쌈전문","179"
"20140202","일","21","음식점-중국음식","349"
"20140202","일","21","치킨","2029"
"20140202","일","21","피자","790"
"20140203","월","21","음식점-족발/보쌈전문","200"
"20140203","월","21","음식점-중국음식","377"
"20140203","월","21","치킨","1576"
"20140203","월","21","피자","499"
"20140204","화","21","음식점-족발/보쌈전문","236"
"20140204","화","21","음식점-중국음식","394"
"20140204","화","21","치킨","1906"
"20140204","화","21","피자","583"
"20140205","수","21","음식점-족발/보쌈전문","242"
"20140205","수","21","음식점-중국음식","409"
"20140205","수","21","치킨","2161"
"20140205","수","21","피자","634"
"20140206","목","21","음식점-족발/보쌈전문","251"
"20140206","목","21","음식점-중국음식","416"
"20140206","목","21","치킨","2114"
"20140206","목","21","피자","584"
"20140207","금","21","음식점-족발/보쌈전문","345"
"20140207","금","21","음식점-중국음식","493"
"20140207","금","21","치킨","3013"
"20140207","금","21","피자","733"
"20140208","토","21","음식점-족발/보쌈전문","410"
"20140208","토","21","음식점-중국음식","554"
"20140208","토","21","치킨","3705"
"20140208","토","21","피자","983"
"20140209","일","21","음식점-족발/보쌈전문","265"
"20140209","일","21","음식점-중국음식","399"
"20140209","일","21","치킨","2737"
"20140209","일","21","피자","846"
"20140210","월","21","음식점-족발/보쌈전문","232"
"20140210","월","21","음식점-중국음식","407"
"20140210","월","21","치킨","2010"
"20140210","월","21","피자","538"
"20140211","화","21","음식점-족발/보쌈전문","242"
"20140211","화","21","음식점-중국음식","392"
"20140211","화","21","치킨","2208"
"20140211","화","21","피자","592"
"20140212","수","21","음식점-족발/보쌈전문","281"
"20140212","수","21","음식점-중국음식","418"
"20140212","수","21","치킨","2356"
"20140212","수","21","피자","594"
"20140213","목","21","음식점-족발/보쌈전문","235"
"20140213","목","21","음식점-중국음식","414"
"20140213","목","21","치킨","2279"
"20140213","목","21","피자","522"
"20140214","금","21","음식점-족발/보쌈전문","320"
"20140214","금","21","음식점-중국음식","493"
"20140214","금","21","치킨","3028"
"20140214","금","21","피자","567"
"20140215","토","21","음식점-족발/보쌈전문","369"
"20140215","토","21","음식점-중국음식","384"
"20140215","토","21","치킨","3082"
"20140215","토","21","피자","701"
"20140216","일","21","음식점-족발/보쌈전문","249"
"20140216","일","21","음식점-중국음식","395"
"20140216","일","21","치킨","2574"
"20140216","일","21","피자","916"
"20140217","월","21","음식점-족발/보쌈전문","219"
"20140217","월","21","음식점-중국음식","335"
"20140217","월","21","치킨","1912"
"20140217","월","21","피자","516"
"20140218","화","21","음식점-족발/보쌈전문","246"
"20140218","화","21","음식점-중국음식","400"
"20140218","화","21","치킨","2344"
"20140218","화","21","피자","551"
"20140219","수","21","음식점-족발/보쌈전문","254"
"20140219","수","21","음식점-중국음식","316"
"20140219","수","21","치킨","2731"
"20140219","수","21","피자","623"
"20140220","목","21","음식점-족발/보쌈전문","258"
"20140220","목","21","음식점-중국음식","426"
"20140220","목","21","치킨","2562"
"20140220","목","21","피자","576"
"20140221","금","21","음식점-족발/보쌈전문","321"
"20140221","금","21","음식점-중국음식","453"
"20140221","금","21","치킨","3178"
"20140221","금","21","피자","630"
"20140222","토","21","음식점-족발/보쌈전문","356"
"20140222","토","21","음식점-중국음식","399"
"20140222","토","21","치킨","3392"
"20140222","토","21","피자","800"
"20140223","일","21","음식점-족발/보쌈전문","276"
"20140223","일","21","음식점-중국음식","390"
"20140223","일","21","치킨","2746"
"20140223","일","21","피자","760"
"20140224","월","21","음식점-족발/보쌈전문","209"
"20140224","월","21","음식점-중국음식","379"
"20140224","월","21","치킨","2138"
"20140224","월","21","피자","490"
"20140225","화","21","음식점-족발/보쌈전문","208"
"20140225","화","21","음식점-중국음식","397"
"20140225","화","21","치킨","2346"
"20140225","화","21","피자","541"
"20140226","수","21","음식점-족발/보쌈전문","226"
"20140226","수","21","음식점-중국음식","407"
"20140226","수","21","치킨","2658"
"20140226","수","21","피자","585"
"20140227","목","21","음식점-족발/보쌈전문","236"
"20140227","목","21","음식점-중국음식","345"
"20140227","목","21","치킨","2768"
"20140227","목","21","피자","580"
"20140228","금","21","음식점-족발/보쌈전문","336"
"20140228","금","21","음식점-중국음식","493"
"20140228","금","21","치킨","3850"
"20140228","금","21","피자","723"
"20140201","토","22","음식점-족발/보쌈전문","163"
"20140201","토","22","음식점-중국음식","170"
"20140201","토","22","치킨","2319"
"20140201","토","22","피자","595"
"20140202","일","22","음식점-족발/보쌈전문","125"
"20140202","일","22","음식점-중국음식","188"
"20140202","일","22","치킨","1573"
"20140202","일","22","피자","416"
"20140203","월","22","음식점-족발/보쌈전문","151"
"20140203","월","22","음식점-중국음식","204"
"20140203","월","22","치킨","1647"
"20140203","월","22","피자","355"
"20140204","화","22","음식점-족발/보쌈전문","173"
"20140204","화","22","음식점-중국음식","198"
"20140204","화","22","치킨","1639"
"20140204","화","22","피자","379"
"20140205","수","22","음식점-족발/보쌈전문","171"
"20140205","수","22","음식점-중국음식","226"
"20140205","수","22","치킨","1813"
"20140205","수","22","피자","402"
"20140206","목","22","음식점-족발/보쌈전문","184"
"20140206","목","22","음식점-중국음식","203"
"20140206","목","22","치킨","2288"
"20140206","목","22","피자","374"
"20140207","금","22","음식점-족발/보쌈전문","285"
"20140207","금","22","음식점-중국음식","223"
"20140207","금","22","치킨","3346"
"20140207","금","22","피자","534"
"20140208","토","22","음식점-족발/보쌈전문","284"
"20140208","토","22","음식점-중국음식","296"
"20140208","토","22","치킨","3467"
"20140208","토","22","피자","673"
"20140209","일","22","음식점-족발/보쌈전문","170"
"20140209","일","22","음식점-중국음식","263"
"20140209","일","22","치킨","2295"
"20140209","일","22","피자","468"
"20140210","월","22","음식점-족발/보쌈전문","183"
"20140210","월","22","음식점-중국음식","210"
"20140210","월","22","치킨","1956"
"20140210","월","22","피자","386"
"20140211","화","22","음식점-족발/보쌈전문","167"
"20140211","화","22","음식점-중국음식","198"
"20140211","화","22","치킨","2101"
"20140211","화","22","피자","437"
"20140212","수","22","음식점-족발/보쌈전문","214"
"20140212","수","22","음식점-중국음식","225"
"20140212","수","22","치킨","2279"
"20140212","수","22","피자","439"
"20140213","목","22","음식점-족발/보쌈전문","239"
"20140213","목","22","음식점-중국음식","207"
"20140213","목","22","치킨","2223"
"20140213","목","22","피자","381"
"20140214","금","22","음식점-족발/보쌈전문","306"
"20140214","금","22","음식점-중국음식","224"
"20140214","금","22","치킨","3066"
"20140214","금","22","피자","468"
"20140215","토","22","음식점-족발/보쌈전문","306"
"20140215","토","22","음식점-중국음식","262"
"20140215","토","22","치킨","3037"
"20140215","토","22","피자","553"
"20140216","일","22","음식점-족발/보쌈전문","184"
"20140216","일","22","음식점-중국음식","240"
"20140216","일","22","치킨","2135"
"20140216","일","22","피자","446"
"20140217","월","22","음식점-족발/보쌈전문","147"
"20140217","월","22","음식점-중국음식","157"
"20140217","월","22","치킨","1979"
"20140217","월","22","피자","370"
"20140218","화","22","음식점-족발/보쌈전문","157"
"20140218","화","22","음식점-중국음식","178"
"20140218","화","22","치킨","2204"
"20140218","화","22","피자","392"
"20140219","수","22","음식점-족발/보쌈전문","190"
"20140219","수","22","음식점-중국음식","226"
"20140219","수","22","치킨","2721"
"20140219","수","22","피자","437"
"20140220","목","22","음식점-족발/보쌈전문","185"
"20140220","목","22","음식점-중국음식","262"
"20140220","목","22","치킨","2585"
"20140220","목","22","피자","410"
"20140221","금","22","음식점-족발/보쌈전문","262"
"20140221","금","22","음식점-중국음식","251"
"20140221","금","22","치킨","3622"
"20140221","금","22","피자","575"
"20140222","토","22","음식점-족발/보쌈전문","262"
"20140222","토","22","음식점-중국음식","241"
"20140222","토","22","치킨","3424"
"20140222","토","22","피자","598"
"20140223","일","22","음식점-족발/보쌈전문","166"
"20140223","일","22","음식점-중국음식","216"
"20140223","일","22","치킨","2242"
"20140223","일","22","피자","486"
"20140224","월","22","음식점-족발/보쌈전문","159"
"20140224","월","22","음식점-중국음식","183"
"20140224","월","22","치킨","2071"
"20140224","월","22","피자","403"
"20140225","화","22","음식점-족발/보쌈전문","179"
"20140225","화","22","음식점-중국음식","184"
"20140225","화","22","치킨","2225"
"20140225","화","22","피자","386"
"20140226","수","22","음식점-족발/보쌈전문","184"
"20140226","수","22","음식점-중국음식","194"
"20140226","수","22","치킨","2497"
"20140226","수","22","피자","364"
"20140227","목","22","음식점-족발/보쌈전문","172"
"20140227","목","22","음식점-중국음식","225"
"20140227","목","22","치킨","2913"
"20140227","목","22","피자","378"
"20140228","금","22","음식점-족발/보쌈전문","282"
"20140228","금","22","음식점-중국음식","217"
"20140228","금","22","치킨","4088"
"20140228","금","22","피자","562"
"20140201","토","23","음식점-족발/보쌈전문","119"
"20140201","토","23","음식점-중국음식","131"
"20140201","토","23","치킨","1476"
"20140201","토","23","피자","193"
"20140202","일","23","음식점-족발/보쌈전문","73"
"20140202","일","23","음식점-중국음식","153"
"20140202","일","23","치킨","1042"
"20140202","일","23","피자","99"
"20140203","월","23","음식점-족발/보쌈전문","101"
"20140203","월","23","음식점-중국음식","143"
"20140203","월","23","치킨","1053"
"20140203","월","23","피자","114"
"20140204","화","23","음식점-족발/보쌈전문","116"
"20140204","화","23","음식점-중국음식","166"
"20140204","화","23","치킨","1128"
"20140204","화","23","피자","133"
"20140205","수","23","음식점-족발/보쌈전문","121"
"20140205","수","23","음식점-중국음식","169"
"20140205","수","23","치킨","1242"
"20140205","수","23","피자","136"
"20140206","목","23","음식점-족발/보쌈전문","114"
"20140206","목","23","음식점-중국음식","168"
"20140206","목","23","치킨","1513"
"20140206","목","23","피자","150"
"20140207","금","23","음식점-족발/보쌈전문","195"
"20140207","금","23","음식점-중국음식","206"
"20140207","금","23","치킨","2193"
"20140207","금","23","피자","174"
"20140208","토","23","음식점-족발/보쌈전문","174"
"20140208","토","23","음식점-중국음식","220"
"20140208","토","23","치킨","2493"
"20140208","토","23","피자","231"
"20140209","일","23","음식점-족발/보쌈전문","109"
"20140209","일","23","음식점-중국음식","166"
"20140209","일","23","치킨","1299"
"20140209","일","23","피자","133"
"20140210","월","23","음식점-족발/보쌈전문","105"
"20140210","월","23","음식점-중국음식","158"
"20140210","월","23","치킨","1339"
"20140210","월","23","피자","108"
"20140211","화","23","음식점-족발/보쌈전문","108"
"20140211","화","23","음식점-중국음식","146"
"20140211","화","23","치킨","1445"
"20140211","화","23","피자","152"
"20140212","수","23","음식점-족발/보쌈전문","121"
"20140212","수","23","음식점-중국음식","132"
"20140212","수","23","치킨","1507"
"20140212","수","23","피자","137"
"20140213","목","23","음식점-족발/보쌈전문","108"
"20140213","목","23","음식점-중국음식","146"
"20140213","목","23","치킨","1408"
"20140213","목","23","피자","127"
"20140214","금","23","음식점-족발/보쌈전문","166"
"20140214","금","23","음식점-중국음식","144"
"20140214","금","23","치킨","2050"
"20140214","금","23","피자","153"
"20140215","토","23","음식점-족발/보쌈전문","167"
"20140215","토","23","음식점-중국음식","164"
"20140215","토","23","치킨","2015"
"20140215","토","23","피자","185"
"20140216","일","23","음식점-족발/보쌈전문","80"
"20140216","일","23","음식점-중국음식","149"
"20140216","일","23","치킨","1252"
"20140216","일","23","피자","152"
"20140217","월","23","음식점-족발/보쌈전문","118"
"20140217","월","23","음식점-중국음식","124"
"20140217","월","23","치킨","1270"
"20140217","월","23","피자","130"
"20140218","화","23","음식점-족발/보쌈전문","111"
"20140218","화","23","음식점-중국음식","154"
"20140218","화","23","치킨","1476"
"20140218","화","23","피자","110"
"20140219","수","23","음식점-족발/보쌈전문","117"
"20140219","수","23","음식점-중국음식","141"
"20140219","수","23","치킨","2186"
"20140219","수","23","피자","170"
"20140220","목","23","음식점-족발/보쌈전문","140"
"20140220","목","23","음식점-중국음식","185"
"20140220","목","23","치킨","1964"
"20140220","목","23","피자","148"
"20140221","금","23","음식점-족발/보쌈전문","142"
"20140221","금","23","음식점-중국음식","196"
"20140221","금","23","치킨","2438"
"20140221","금","23","피자","175"
"20140222","토","23","음식점-족발/보쌈전문","168"
"20140222","토","23","음식점-중국음식","203"
"20140222","토","23","치킨","2454"
"20140222","토","23","피자","240"
"20140223","일","23","음식점-족발/보쌈전문","102"
"20140223","일","23","음식점-중국음식","141"
"20140223","일","23","치킨","1348"
"20140223","일","23","피자","149"
"20140224","월","23","음식점-족발/보쌈전문","92"
"20140224","월","23","음식점-중국음식","137"
"20140224","월","23","치킨","1467"
"20140224","월","23","피자","109"
"20140225","화","23","음식점-족발/보쌈전문","114"
"20140225","화","23","음식점-중국음식","174"
"20140225","화","23","치킨","1459"
"20140225","화","23","피자","111"
"20140226","수","23","음식점-족발/보쌈전문","94"
"20140226","수","23","음식점-중국음식","158"
"20140226","수","23","치킨","1573"
"20140226","수","23","피자","128"
"20140227","목","23","음식점-족발/보쌈전문","101"
"20140227","목","23","음식점-중국음식","147"
"20140227","목","23","치킨","1909"
"20140227","목","23","피자","148"
"20140228","금","23","음식점-족발/보쌈전문","194"
"20140228","금","23","음식점-중국음식","210"
"20140228","금","23","치킨","2773"
"20140228","금","23","피자","216"
